"rn","ec","eq","way","ko","symbol","name","map","md"
"R01171","1.3.1.44","Butanoyl-CoA + NAD+ <=> Crotonoyl-CoA + NADH + H+","Bidirectional","K00209","fabV","enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]","map00650","NA"
"R01172","1.2.1.10, 1.2.1.57, 1.2.1.87","Butanal + CoA + NAD+ <=> Butanoyl-CoA + NADH + H+","Bidirectional","K00132","E1.2.1.10","acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]","map00650","NA"
"R01172","1.2.1.10, 1.2.1.57, 1.2.1.87","Butanal + CoA + NAD+ <=> Butanoyl-CoA + NADH + H+","Bidirectional","K04072","adhE","acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]","map00650","NA"
"R01172","1.2.1.10, 1.2.1.57, 1.2.1.87","Butanal + CoA + NAD+ <=> Butanoyl-CoA + NADH + H+","Bidirectional","K04073","mhpF","acetaldehyde dehydrogenase [EC:1.2.1.10]","map00650","NA"
"R01172","1.2.1.10, 1.2.1.57, 1.2.1.87","Butanal + CoA + NAD+ <=> Butanoyl-CoA + NADH + H+","Bidirectional","K18366","bphJ","acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]","map00650","NA"
"R01174","2.3.1.19","Butanoyl-CoA + Orthophosphate <=> CoA + Butanoylphosphate","Bidirectional","K00634","ptb","phosphate butyryltransferase [EC:2.3.1.19]","map00650","NA"
"R01175","1.3.3.6, 1.3.8.1, 1.3.8.7","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","Bidirectional","K00232","E1.3.3.6","acyl-CoA oxidase [EC:1.3.3.6]","map00650","NA"
"R01175","1.3.3.6, 1.3.8.1, 1.3.8.7","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","Bidirectional","K00248","ACADS","butyryl-CoA dehydrogenase [EC:1.3.8.1]","map00650","NA"
"R01175","1.3.3.6, 1.3.8.1, 1.3.8.7","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","Bidirectional","K00249","ACADM","acyl-CoA dehydrogenase [EC:1.3.8.7]","map00650","NA"
"R01175","1.3.3.6, 1.3.8.1, 1.3.8.7","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","Bidirectional","K06445","fadE","acyl-CoA dehydrogenase [EC:1.3.99.-]","map00650","NA"
"R01175","1.3.3.6, 1.3.8.1, 1.3.8.7","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","Bidirectional","K09478","ACADSB","short-chain 2-methylacyl-CoA dehydrogenase [EC:1.3.8.5]","map00650","NA"
"R01176","6.2.1.2","ATP + Butanoic acid + CoA <=> AMP + Diphosphate + Butanoyl-CoA","Bidirectional","K01896","ACSM","medium-chain acyl-CoA synthetase [EC:6.2.1.2]","map00650","NA"
"R01176","6.2.1.2","ATP + Butanoic acid + CoA <=> AMP + Diphosphate + Butanoyl-CoA","Bidirectional","K01913","AAE7","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","map00650","NA"
"R01176","6.2.1.2","ATP + Butanoic acid + CoA <=> AMP + Diphosphate + Butanoyl-CoA","Bidirectional","K23756","ACSM1","medium-chain acyl-CoA ligase / lipoate-activating enzyme [EC:6.2.1.2]","map00650","NA"
"R01179","2.8.3.8","Butanoyl-CoA + Acetate <=> Butanoic acid + Acetyl-CoA","Bidirectional","K01034, K01035","atoD, atoA","acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9], acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]","map00650","NA"
"R01179","2.8.3.8","Butanoyl-CoA + Acetate <=> Butanoic acid + Acetyl-CoA","Bidirectional","K19709","ydiF","acetate CoA-transferase [EC:2.8.3.8]","map00650","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00650","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00174, K00175","korA, korB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","map00650","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00189","vorG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00650","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K03737","por","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","map00650","NA"
"R01357","6.2.1.16","ATP + Acetoacetate + CoA <=> AMP + Diphosphate + Acetoacetyl-CoA","Bidirectional","K01907","AACS","acetoacetyl-CoA synthetase [EC:6.2.1.16]","map00650","NA"
"R01359","2.8.3.8","Acetoacetyl-CoA + Acetate <=> Acetoacetate + Acetyl-CoA","Bidirectional","K01034, K01035","atoD, atoA","acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9], acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]","map00650","NA"
"R01359","2.8.3.8","Acetoacetyl-CoA + Acetate <=> Acetoacetate + Acetyl-CoA","Bidirectional","K19709","ydiF","acetate CoA-transferase [EC:2.8.3.8]","map00650","NA"
"R01361","1.1.1.30","(R)-3-Hydroxybutanoate + NAD+ <=> Acetoacetate + NADH + H+","Bidirectional","K00019","BDH1","3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]","map00650","NA"
"R01366","4.1.1.4","Acetoacetate <=> Acetone + CO2","Bidirectional","K01574","adc","acetoacetate decarboxylase [EC:4.1.1.4]","map00650","NA"
"R01550","1.1.1.80","Acetone + NADPH + H+ <=> Propan-2-ol + NADP+","Bidirectional","K23259","adh","isopropanol dehydrogenase (NADP+) [EC:1.1.1.80]","map00650","NA"
"R01644","1.1.1.61","4-Hydroxybutanoic acid + NAD+ <=> Succinate semialdehyde + NADH + H+","Bidirectional","K00043","gbd","4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]","map00650","NA"
"R01644","1.1.1.61","4-Hydroxybutanoic acid + NAD+ <=> Succinate semialdehyde + NADH + H+","Bidirectional","K08318","yihU","4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]","map00650","NA"
"R01644","1.1.1.61","4-Hydroxybutanoic acid + NAD+ <=> Succinate semialdehyde + NADH + H+","Bidirectional","K18120","4hbD","4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]","map00650","NA"
"R01648","2.6.1.19","4-Aminobutanoate + 2-Oxoglutarate <=> Succinate semialdehyde + L-Glutamate","Bidirectional","K14268","davT","5-aminovalerate/4-aminobutyrate aminotransferase [EC:2.6.1.48 2.6.1.19]","map00650","NA"
"R01688","2.7.2.7","ATP + Butanoic acid <=> ADP + Butanoylphosphate","Bidirectional","K00929","buk","butyrate kinase [EC:2.7.2.7]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K00022","HADH","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K07516","fadN","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K10527","MFP2","enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]","map00650","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K15016","K15016","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]","map00650","NA"
"R01976","1.1.1.157","(S)-3-Hydroxybutanoyl-CoA + NADP+ <=> Acetoacetyl-CoA + NADPH + H+","Bidirectional","K00074","paaH","3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]","map00650","NA"
"R01977","1.1.1.36","(R)-3-Hydroxybutanoyl-CoA + NADP+ <=> Acetoacetyl-CoA + NADPH + H+","Bidirectional","K00023","phbB","acetoacetyl-CoA reductase [EC:1.1.1.36]","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00245, K00246, K00247","frdA, frdB, frdC, frdD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00245, K00247, K25996","frdA, frdB, frdD, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase subunit C","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00246, K00247, K25995","frdA, frdC, frdD, frdB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00247, K25995, K25996","frdA, frdD, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00234, K00235, K00236, K00237, K25801","SDHA, SDHB, SDHC, SDHD, SDH4","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit, succinate dehydrogenase (ubiquinone) subunit 4","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241, K00242, K18859","sdhA, sdhB, sdhC, sdhD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase membrane anchor subunit, succinate dehydrogenase subunit D","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241, K00242, K18860","sdhA, sdhB, sdhC, sdhD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase membrane anchor subunit, succinate dehydrogenase subunit D","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00246, K00247","frdA, frdB, frdC, frdD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00247, K25996","frdA, frdB, frdD, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase subunit C","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00246, K00247, K25995","frdA, frdC, frdD, frdB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","map00650","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00247, K25995, K25996","frdA, frdD, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00650","NA"
"R02855","1.1.1.303","(R)-Acetoin + NAD+ <=> Diacetyl + NADH + H+","Bidirectional","K00004","BDH","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]","map00650","NA"
"R02855","1.1.1.303","(R)-Acetoin + NAD+ <=> Diacetyl + NADH + H+","Bidirectional","K03366","butA","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R02946","1.1.1.4","(R,R)-Butane-2,3-diol + NAD+ <=> (R)-Acetoin + NADH + H+","Bidirectional","K00004","BDH","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]","map00650","NA"
"R02946","1.1.1.4","(R,R)-Butane-2,3-diol + NAD+ <=> (R)-Acetoin + NADH + H+","Bidirectional","K03366","butA","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R02948","4.1.1.5","(S)-2-Acetolactate <=> (R)-Acetoin + CO2","Bidirectional","K01575","alsD","acetolactate decarboxylase [EC:4.1.1.5]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01692","paaF","enoyl-CoA hydratase [EC:4.2.1.17]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01715","crt","enoyl-CoA hydratase [EC:4.2.1.17]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07511","ECHS1","enoyl-CoA hydratase [EC:4.2.1.17]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07515","HADHA","enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K10527","MFP2","enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K13767","fadB","enoyl-CoA hydratase [EC:4.2.1.17]","map00650","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K15016","K15016","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]","map00650","NA"
"R03027","4.2.1.55","(R)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K17865","croR","3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]","map00650","NA"
"R03028","1.3.8.6, 7.2.4.5","Glutaconyl-1-CoA <=> Crotonoyl-CoA + CO2","Bidirectional","K01615","gcdA","glutaconyl-CoA decarboxylase subunit alpha [EC:7.2.4.5]","map00650","NA"
"R03028","1.3.8.6, 7.2.4.5","Glutaconyl-1-CoA <=> Crotonoyl-CoA + CO2","Bidirectional","K20509","madB","carboxybiotin decarboxylase [EC:7.2.4.1]","map00650","NA"
"R03028","1.3.8.6, 7.2.4.5","Glutaconyl-1-CoA <=> Crotonoyl-CoA + CO2","Bidirectional","K23351, K23352","gcdC, gcdD","glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit gamma, glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit delta","map00650","NA"
"R03031","5.3.3.3","Vinylacetyl-CoA <=> Crotonoyl-CoA","Bidirectional","K14534","abfD","4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]","map00650","NA"
"R03276","5.1.2.3","(S)-3-Hydroxybutanoyl-CoA <=> (R)-3-Hydroxybutanoyl-CoA","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00650","NA"
"R03276","5.1.2.3","(S)-3-Hydroxybutanoyl-CoA <=> (R)-3-Hydroxybutanoyl-CoA","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00650","NA"
"R03534","1.1.99.2","2-Hydroxyglutarate + FAD <=> 2-Oxoglutarate + FADH2","Bidirectional","K00109","L2HGDH","2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]","map00650","NA"
"R03544","","Butanal + NADH + H+ <=> 1-Butanol + NAD+","Bidirectional","K00100","bdhAB","butanol dehydrogenase [EC:1.1.1.-]","map00650","NA"
"R03545","","Butanal + NADPH + H+ <=> 1-Butanol + NADP+","Bidirectional","K00100","bdhAB","butanol dehydrogenase [EC:1.1.1.-]","map00650","NA"
"R03707","1.1.1.76","(S,S)-Butane-2,3-diol + NAD+ <=> (S)-Acetoin + NADH + H+","Bidirectional","K03366","butA","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
