"rn","ec","eq","way","ko","symbol","name","map","md"
"R11931","1.8.7.3","Coenzyme B + Coenzyme M + 2 Oxidized ferredoxin <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + 2 Reduced ferredoxin + 2 H+","Bidirectional","K22480, K22481, K22482","hdrA1, hdrB1, hdrC1","heterodisulfide reductase subunit A1 [EC:1.8.7.3], heterodisulfide reductase subunit B1 [EC:1.8.7.3], heterodisulfide reductase subunit C1 [EC:1.8.7.3]","map00680","M00356, M00357, M00563, M00567"
"R11943","1.8.98.5","Coenzyme B + Coenzyme M + 2 Reduced ferredoxin + 2 H+ <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + 2 Oxidized ferredoxin + 2 Hydrogen","Bidirectional","K03388, K03389, K03390","hdrA2, hdrB2, hdrC2","heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","map00680","M00356, M00357, M00563, M00567"
"R11943","1.8.98.5","Coenzyme B + Coenzyme M + 2 Reduced ferredoxin + 2 H+ <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + 2 Oxidized ferredoxin + 2 Hydrogen","Bidirectional","K03388, K03389, K03390, K14127, K14126, K14128","hdrA2, hdrB2, hdrC2, mvhD, mvhA, mvhG","heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6], F420-non-reducing hydrogenase large subunit [EC:1.12.99.- 1.8.98.5], F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5]","map00680","M00356, M00357, M00563, M00567"
"R11944","1.8.98.6","Coenzyme B + Coenzyme M + 2 Reduced ferredoxin + 2 CO2 + 2 H+ <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + 2 Oxidized ferredoxin + 2 Formate","Bidirectional","K03388, K03389, K03390","hdrA2, hdrB2, hdrC2","heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","map00680","M00356, M00357, M00563, M00567"
"R11944","1.8.98.6","Coenzyme B + Coenzyme M + 2 Reduced ferredoxin + 2 CO2 + 2 H+ <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + 2 Oxidized ferredoxin + 2 Formate","Bidirectional","K03388, K03389, K03390, K14127, K22516, K00125","hdrA2, hdrB2, hdrC2, mvhD, fdhA, fdhB","heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6], F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6], formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6], formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]","map00680","M00356, M00357, M00563, M00567"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K00625","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00680","M00357"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00680","M00357"
"R00315","2.7.2.1, 2.7.2.15","ATP + Acetate <=> ADP + Acetyl phosphate","Bidirectional","K00925","ackA","acetate kinase [EC:2.7.2.1]","map00680","M00357"
"R09096","","Acetyl-CoA + 5,6,7,8-Tetrahydromethanopterin <=> CoA + 5-Methyl-5,6,7,8-tetrahydromethanopterin + CO","Bidirectional","K00193, K00197, K00194","cdhC, cdhE, cdhD","acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]","map00680","M00357, M00422"
"R10219","","Acetyl-CoA + Tetrahydrosarcinapterin <=> CoA + 5-Methyl-H4SPT + CO","Bidirectional","K00193, K00197, K00194","cdhC, cdhE, cdhD","acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]","map00680","M00357, M00422"
"R04347","7.2.1.4","5-Methyl-5,6,7,8-tetrahydromethanopterin + Coenzyme M + 2 Sodium cation(side 1) <=> 5,6,7,8-Tetrahydromethanopterin + 2-(Methylthio)ethanesulfonate + 2 Sodium cation(side 2)","Bidirectional","K00577, K00578, K00579, K00580, K00581, K00584","mtrA, mtrB, mtrC, mtrD, mtrE, mtrH","tetrahydromethanopterin S-methyltransferase subunit A [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit B [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit C [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit D [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit E [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit H [EC:7.2.1.4]","map00680","M00357, M00567"
"R12291","7.2.1.4","5-Methyl-H4SPT + Coenzyme M + 2 Sodium cation(side 1) <=> Tetrahydrosarcinapterin + 2-(Methylthio)ethanesulfonate + 2 Sodium cation(side 2)","Bidirectional","K00577, K00578, K00579, K00580, K00581, K00584","mtrA, mtrB, mtrC, mtrD, mtrE, mtrH","tetrahydromethanopterin S-methyltransferase subunit A [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit B [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit C [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit D [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit E [EC:7.2.1.4], tetrahydromethanopterin S-methyltransferase subunit H [EC:7.2.1.4]","map00680","M00357, M00567"
"R05774","4.1.1.79","3-Sulfopyruvate <=> Sulfoacetaldehyde + CO2","Bidirectional","K13039, K06034","comE, comD","sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79], sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]","map00680","M00358"
"R05789","3.1.3.71","(2R)-O-Phospho-3-sulfolactate + H2O <=> (2R)-3-Sulfolactate + Orthophosphate","Bidirectional","K05979","comB","2-phosphosulfolactate phosphatase [EC:3.1.3.71]","map00680","M00358"
"R07136","1.1.1.37, 1.1.1.337","(2R)-3-Sulfolactate + NAD+ <=> 3-Sulfopyruvate + NADH + H+","Bidirectional","K05884","comC","L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]","map00680","M00358"
"R07476","4.4.1.19","(2R)-O-Phospho-3-sulfolactate <=> Sulfite + Phosphoenolpyruvate","Bidirectional","K08097","comA","phosphosulfolactate synthase [EC:4.4.1.19]","map00680","M00358"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00192, K00195","cdhA, cdhB","anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4], anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon","map00680","M00422"
"R09124","2.1.1.247, 2.1.1.250","Trimethylamine + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Dimethylamine","Bidirectional","K14082","mtbA","[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]","map00680","M00563"
"R09124","2.1.1.247, 2.1.1.250","Trimethylamine + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Dimethylamine","Bidirectional","K14084","mttC","trimethylamine corrinoid protein","map00680","M00563"
"R09998","2.1.1.247, 2.1.1.248","Methylamine + Coenzyme M <=> Ammonia + 2-(Methylthio)ethanesulfonate","Bidirectional","K14082","mtbA","[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]","map00680","M00563"
"R09998","2.1.1.247, 2.1.1.248","Methylamine + Coenzyme M <=> Ammonia + 2-(Methylthio)ethanesulfonate","Bidirectional","K16177","mtmC","monomethylamine corrinoid protein","map00680","M00563"
"R09999","2.1.1.247, 2.1.1.249","Dimethylamine + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Methylamine","Bidirectional","K14082","mtbA","[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]","map00680","M00563"
"R09999","2.1.1.247, 2.1.1.249","Dimethylamine + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + Methylamine","Bidirectional","K16179","mtbC","dimethylamine corrinoid protein","map00680","M00563"
"R03015","1.2.7.12","Formylmethanofuran + 2 Oxidized ferredoxin + H2O <=> Methanofuran + 2 Reduced ferredoxin + CO2 + 2 H+","Bidirectional","K00200, K00201, K00202, K00203, K00204","fwdA, fwdB, fwdC, fwdD, fwdH","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R03015","1.2.7.12","Formylmethanofuran + 2 Oxidized ferredoxin + H2O <=> Methanofuran + 2 Reduced ferredoxin + CO2 + 2 H+","Bidirectional","K00200, K00201, K00202, K00203, K00205","fwdA, fwdB, fwdC, fwdD, fwdF","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R03015","1.2.7.12","Formylmethanofuran + 2 Oxidized ferredoxin + H2O <=> Methanofuran + 2 Reduced ferredoxin + CO2 + 2 H+","Bidirectional","K00200, K00201, K00202, K00203, K11260","fwdA, fwdB, fwdC, fwdD, fwdG","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R03390","2.3.1.101","Formylmethanofuran + 5,6,7,8-Tetrahydromethanopterin <=> Methanofuran + 5-Formyl-5,6,7,8-tetrahydromethanopterin","Bidirectional","K00672","ftr","formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]","map00680","M00567"
"R03464","3.5.4.27","5,10-Methenyltetrahydromethanopterin + H2O <=> 5-Formyl-5,6,7,8-tetrahydromethanopterin + H+","Bidirectional","K01499","mch","methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]","map00680","M00567"
"R04455","1.12.98.2","5,10-Methenyltetrahydromethanopterin + Hydrogen <=> 5,10-Methylenetetrahydromethanopterin + H+","Bidirectional","K13942","hmd","5,10-methenyltetrahydromethanopterin hydrogenase [EC:1.12.98.2]","map00680","M00567"
"R04456","1.5.98.1","5,10-Methylenetetrahydromethanopterin + Coenzyme F420 + H+ <=> 5,10-Methenyltetrahydromethanopterin + Reduced coenzyme F420","Bidirectional","K00319","mtd","methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]","map00680","M00567"
"R04464","1.5.98.2","5,10-Methylenetetrahydromethanopterin + Reduced coenzyme F420 <=> 5-Methyl-5,6,7,8-tetrahydromethanopterin + Coenzyme F420","Bidirectional","K00320","mer","5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]","map00680","M00567"
"R08060","1.2.7.12","Formylmethanofuran + H2O <=> Formate + Methanofuran","Bidirectional","K00200, K00201, K00202, K00203, K00204","fwdA, fwdB, fwdC, fwdD, fwdH","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R08060","1.2.7.12","Formylmethanofuran + H2O <=> Formate + Methanofuran","Bidirectional","K00200, K00201, K00202, K00203, K00205","fwdA, fwdB, fwdC, fwdD, fwdF","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R08060","1.2.7.12","Formylmethanofuran + H2O <=> Formate + Methanofuran","Bidirectional","K00200, K00201, K00202, K00203, K11260","fwdA, fwdB, fwdC, fwdD, fwdG","formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12], formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12], 4Fe-4S ferredoxin","map00680","M00567"
"R08214","","(-)-threo-Iso(homo)2-citrate + NAD+ <=> 2-Oxopimelate + CO2 + NADH + H+","Bidirectional","K10978","aksF","methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]","map00680","M00608"
"R08215","","(-)-threo-Iso(homo)3-citrate + NAD+ <=> 2-Oxosuberate + CO2 + NADH + H+","Bidirectional","K10978","aksF","methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]","map00680","M00608"
"R08331","","2-Oxoadipate + Acetyl-CoA + H2O <=> (R)-(Homo)2-citrate + CoA","Bidirectional","K10977","aksA","methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]","map00680","M00608"
"R08332","","2-Oxopimelate + Acetyl-CoA + H2O <=> (R)-(Homo)3-citrate + CoA","Bidirectional","K10977","aksA","methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]","map00680","M00608"
"R10392","4.2.1.114","(R)-(Homo)2-citrate <=> cis-(Homo)2-aconitate + H2O","Bidirectional","K16792, K16793","aksD, aksE","methanogen homoaconitase large subunit [EC:4.2.1.114], methanogen homoaconitase small subunit [EC:4.2.1.114]","map00680","M00608"
"R10393","4.2.1.114","cis-(Homo)2-aconitate + H2O <=> (-)-threo-Iso(homo)2-citrate","Bidirectional","K16792, K16793","aksD, aksE","methanogen homoaconitase large subunit [EC:4.2.1.114], methanogen homoaconitase small subunit [EC:4.2.1.114]","map00680","M00608"
"R10395","4.2.1.114","(R)-(Homo)3-citrate <=> cis-(Homo)3-aconitate + H2O","Bidirectional","K16792, K16793","aksD, aksE","methanogen homoaconitase large subunit [EC:4.2.1.114], methanogen homoaconitase small subunit [EC:4.2.1.114]","map00680","M00608"
"R10396","4.2.1.114","cis-(Homo)3-aconitate + H2O <=> (-)-threo-Iso(homo)3-citrate","Bidirectional","K16792, K16793","aksD, aksE","methanogen homoaconitase large subunit [EC:4.2.1.114], methanogen homoaconitase small subunit [EC:4.2.1.114]","map00680","M00608"
"R10935","4.2.3.153","(5-Formylfuran-3-yl)methyl phosphate + Orthophosphate + 2 H2O <=> 2 D-Glyceraldehyde 3-phosphate","Bidirectional","K09733","mfnB","(5-formylfuran-3-yl)methyl phosphate synthase [EC:4.2.3.153]","map00680","M00935"
"R11038","2.6.1.108","(5-Formylfuran-3-yl)methyl phosphate + L-Alanine <=> [5-(Aminomethyl)furan-3-yl]methyl phosphate + Pyruvate","Bidirectional","K19793","mfnC","(5-formylfuran-3-yl)methyl phosphate transaminase [EC:2.6.1.108]","map00680","M00935"
