"rn","ec","eq","way","ko","symbol","name","map","md"
"R02739","5.1.3.15, 5.3.1.9","alpha-D-Glucose 6-phosphate <=> beta-D-Glucose 6-phosphate","Bidirectional","K15916","pgi-pmi","glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8]","map00010","M00001"
"R05805","2.7.1.146","ADP + D-Fructose 6-phosphate <=> AMP + D-Fructose 1,6-bisphosphate","Bidirectional","K00918","pfkC","ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]","map00010","M00001"
"R09085","2.7.1.147","alpha-D-Glucose + ADP <=> alpha-D-Glucose 6-phosphate + AMP","Bidirectional","K00918","pfkC","ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]","map00010","M00001"
"R09085","2.7.1.147","alpha-D-Glucose + ADP <=> alpha-D-Glucose 6-phosphate + AMP","Bidirectional","K08074","ADPGK","ADP-dependent glucokinase [EC:2.7.1.147]","map00010","M00001"
"R09086","2.7.1.147","beta-D-Glucose + ADP <=> beta-D-Glucose 6-phosphate + AMP","Bidirectional","K00918","pfkC","ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]","map00010","M00001"
"R09086","2.7.1.147","beta-D-Glucose + ADP <=> beta-D-Glucose 6-phosphate + AMP","Bidirectional","K08074","ADPGK","ADP-dependent glucokinase [EC:2.7.1.147]","map00010","M00001"
"R13199","5.3.1.9","alpha-D-Glucose 6-phosphate <=> D-Fructose 6-phosphate","Bidirectional","K01810","GPI","glucose-6-phosphate isomerase [EC:5.3.1.9]","map00010","M00001"
"R13199","5.3.1.9","alpha-D-Glucose 6-phosphate <=> D-Fructose 6-phosphate","Bidirectional","K06859","pgi1","glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]","map00010","M00001"
"R13199","5.3.1.9","alpha-D-Glucose 6-phosphate <=> D-Fructose 6-phosphate","Bidirectional","K13810","tal-pgi","transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]","map00010","M00001"
"R13199","5.3.1.9","alpha-D-Glucose 6-phosphate <=> D-Fructose 6-phosphate","Bidirectional","K15916","pgi-pmi","glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8]","map00010","M00001"
"R00200","2.7.1.40","ATP + Pyruvate <=> ADP + Phosphoenolpyruvate","Bidirectional","K00873","PK","pyruvate kinase [EC:2.7.1.40]","map00010","M00001, M00002"
"R00200","2.7.1.40","ATP + Pyruvate <=> ADP + Phosphoenolpyruvate","Bidirectional","K12406","PKLR","pyruvate kinase isozymes R/L [EC:2.7.1.40]","map00010","M00001, M00002"
"R07159","1.2.7.6","D-Glyceraldehyde 3-phosphate + H2O + 2 Oxidized ferredoxin <=> 3-Phospho-D-glycerate + 2 H+ + 2 Reduced ferredoxin","Bidirectional","K11389","gapor","glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]","map00010","M00001, M00002"
"R00658","4.2.1.11","2-Phospho-D-glycerate <=> Phosphoenolpyruvate + H2O","Bidirectional","K01689","ENO1_2_3","enolase 1/2/3 [EC:4.2.1.11]","map00010","M00001, M00002, M00003"
"R00658","4.2.1.11","2-Phospho-D-glycerate <=> Phosphoenolpyruvate + H2O","Bidirectional","K27394","ENO4","enolase 4 [EC:4.2.1.11]","map00010","M00001, M00002, M00003"
"R01015","5.3.1.1","D-Glyceraldehyde 3-phosphate <=> Glycerone phosphate","Bidirectional","K01803","TPI","triosephosphate isomerase (TIM) [EC:5.3.1.1]","map00010","M00001, M00002, M00003"
"R01061","1.2.1.12, 1.2.1.59","D-Glyceraldehyde 3-phosphate + Orthophosphate + NAD+ <=> 3-Phospho-D-glyceroyl phosphate + NADH + H+","Bidirectional","K00134","GAPDH","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]","map00010","M00001, M00002, M00003"
"R01061","1.2.1.12, 1.2.1.59","D-Glyceraldehyde 3-phosphate + Orthophosphate + NAD+ <=> 3-Phospho-D-glyceroyl phosphate + NADH + H+","Bidirectional","K00150","gap2","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]","map00010","M00001, M00002, M00003"
"R01063","1.2.1.13, 1.2.1.59","D-Glyceraldehyde 3-phosphate + Orthophosphate + NADP+ <=> 3-Phospho-D-glyceroyl phosphate + NADPH + H+","Bidirectional","K00150","gap2","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]","map00010","M00001, M00002, M00003"
"R01512","2.7.2.3","ATP + 3-Phospho-D-glycerate <=> ADP + 3-Phospho-D-glyceroyl phosphate","Bidirectional","K00927","PGK","phosphoglycerate kinase [EC:2.7.2.3]","map00010","M00001, M00002, M00003"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K01834","PGAM","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","map00010","M00001, M00002, M00003"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15633","gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","map00010","M00001, M00002, M00003"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15634","gpmB","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","map00010","M00001, M00002, M00003"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15635","apgM","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","map00010","M00001, M00002, M00003"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K01623","ALDO","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","map00010","M00001, M00003"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K01624","FBA","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","map00010","M00001, M00003"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K11645","fbaB","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","map00010","M00001, M00003"
"R00341","4.1.1.49","ATP + Oxaloacetate <=> ADP + Phosphoenolpyruvate + CO2","Bidirectional","K01610","pckA","phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]","map00010","M00003"
"R00431","4.1.1.32","GTP + Oxaloacetate <=> GDP + Phosphoenolpyruvate + CO2","Bidirectional","K01596","E4.1.1.32","phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]","map00010","M00003"
"R00726","4.1.1.32","ITP + Oxaloacetate <=> IDP + Phosphoenolpyruvate + CO2","Bidirectional","K01596","E4.1.1.32","phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K01086","fbp-SEBP","fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K01622","K01622","fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K02446","glpX","fructose-1,6-bisphosphatase II [EC:3.1.3.11]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K03841","FBP","fructose-1,6-bisphosphatase I [EC:3.1.3.11]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K04041","fbp3","fructose-1,6-bisphosphatase III [EC:3.1.3.11]","map00010","M00003"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K11532","glpX-SEBP","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","map00010","M00003"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K01622","K01622","fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]","map00010","M00003"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00010","M00307"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00189","porA, porB, porD, vorG","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], 2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00010","M00307"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K03737","por","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","map00010","M00307"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K00161, K00162","PDHA, PDHB","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","map00010","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","map00010","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K01568","PDC","pyruvate decarboxylase [EC:4.1.1.1]","map00010","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K01652, K01653","E2.2.1.6L, E2.2.1.6S","acetolactate synthase I/II/III large subunit [EC:2.2.1.6], acetolactate synthase I/III small subunit [EC:2.2.1.6]","map00010","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K11258","ilvM","acetolactate synthase II small subunit [EC:2.2.1.6]","map00010","NA"
"R00199","2.7.9.2","ATP + Pyruvate + H2O <=> AMP + Phosphoenolpyruvate + Orthophosphate","Bidirectional","K01007","pps","pyruvate, water dikinase [EC:2.7.9.2]","map00010","NA"
"R00206","2.7.9.1","ATP + Pyruvate + Orthophosphate <=> AMP + Phosphoenolpyruvate + Diphosphate","Bidirectional","K01006","ppdK","pyruvate, orthophosphate dikinase [EC:2.7.9.1]","map00010","NA"
"R00229","6.2.1.13","ATP + Acetate + CoA <=> ADP + Acetyl-CoA + Orthophosphate","Bidirectional","K01905, K22224","acdA, acdB","acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13], acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]","map00010","NA"
"R00229","6.2.1.13","ATP + Acetate + CoA <=> ADP + Acetyl-CoA + Orthophosphate","Bidirectional","K24012","acdAB","acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]","map00010","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00010","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01913","AAE7","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","map00010","NA"
"R00703","1.1.1.27","(S)-Lactate + NAD+ <=> Pyruvate + NADH + H+","Bidirectional","K00016","LDH","L-lactate dehydrogenase [EC:1.1.1.27]","map00010","NA"
"R00710","1.2.1.3, 1.2.1.5","Acetaldehyde + NAD+ + H2O <=> Acetate + NADH + H+","Bidirectional","K00128","ALDH","aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]","map00010","NA"
"R00710","1.2.1.3, 1.2.1.5","Acetaldehyde + NAD+ + H2O <=> Acetate + NADH + H+","Bidirectional","K00149","ALDH9A1","aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]","map00010","NA"
"R00710","1.2.1.3, 1.2.1.5","Acetaldehyde + NAD+ + H2O <=> Acetate + NADH + H+","Bidirectional","K14085","ALDH7A1","aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3]","map00010","NA"
"R00711","1.2.1.4, 1.2.1.5","Acetaldehyde + NADP+ + H2O <=> Acetate + NADPH + H+","Bidirectional","K00129","ALDH3","aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]","map00010","NA"
"R00711","1.2.1.4, 1.2.1.5","Acetaldehyde + NADP+ + H2O <=> Acetate + NADPH + H+","Bidirectional","K00138","aldB","aldehyde dehydrogenase [EC:1.2.1.-]","map00010","NA"
"R00746","1.1.1.2, 1.1.1.71","Ethanol + NADP+ <=> Acetaldehyde + NADPH + H+","Bidirectional","K00002","AKR1A1","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]","map00010","NA"
"R00746","1.1.1.2, 1.1.1.71","Ethanol + NADP+ <=> Acetaldehyde + NADPH + H+","Bidirectional","K12957","ahr","alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183]","map00010","NA"
"R00746","1.1.1.2, 1.1.1.71","Ethanol + NADP+ <=> Acetaldehyde + NADPH + H+","Bidirectional","K13979","yahK","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K00001","E1.1.1.1","alcohol dehydrogenase [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K00121","frmA","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K04022","eutG","alcohol dehydrogenase","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K04072","adhE","acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K13951","ADH1_7","alcohol dehydrogenase 1/7 [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K13952","ADH6","alcohol dehydrogenase 6 [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K13953","adhP","alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K13954","yiaY","alcohol dehydrogenase [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K13980","ADH4","alcohol dehydrogenase 4 [EC:1.1.1.1]","map00010","NA"
"R00754","1.1.1.1, 1.1.1.71","Ethanol + NAD+ <=> Acetaldehyde + NADH + H+","Bidirectional","K18857","ADH1","alcohol dehydrogenase class-P [EC:1.1.1.1]","map00010","NA"
"R00755","4.1.1.1","Acetaldehyde + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate","Bidirectional","K01568","PDC","pyruvate decarboxylase [EC:4.1.1.1]","map00010","NA"
"R00764","2.7.1.90","Diphosphate + D-Fructose 6-phosphate <=> Orthophosphate + D-Fructose 1,6-bisphosphate","Bidirectional","K00895","pfp","diphosphate-dependent phosphofructokinase [EC:2.7.1.90]","map00010","NA"
"R00947","3.1.3.10","D-Glucose 1-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate","Bidirectional","K01085","agp","glucose-1-phosphatase [EC:3.1.3.10]","map00010","NA"
"R00947","3.1.3.10","D-Glucose 1-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate","Bidirectional","K20866","yihX","glucose-1-phosphatase [EC:3.1.3.10]","map00010","NA"
"R00959","5.4.2.2, 5.4.2.5","D-Glucose 1-phosphate <=> alpha-D-Glucose 6-phosphate","Bidirectional","K01835","pgm","phosphoglucomutase [EC:5.4.2.2]","map00010","NA"
"R00959","5.4.2.2, 5.4.2.5","D-Glucose 1-phosphate <=> alpha-D-Glucose 6-phosphate","Bidirectional","K15778","pmm-pgm","phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]","map00010","NA"
"R00959","5.4.2.2, 5.4.2.5","D-Glucose 1-phosphate <=> alpha-D-Glucose 6-phosphate","Bidirectional","K15779","PGM2","phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7]","map00010","NA"
"R01058","1.2.1.9, 1.2.1.90","D-Glyceraldehyde 3-phosphate + NADP+ + H2O <=> 3-Phospho-D-glycerate + NADPH + H+","Bidirectional","K00131","gapN","glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]","map00010","NA"
"R01058","1.2.1.9, 1.2.1.90","D-Glyceraldehyde 3-phosphate + NADP+ + H2O <=> 3-Phospho-D-glycerate + NADPH + H+","Bidirectional","K18978","gapN","glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90]","map00010","NA"
"R01061","1.2.1.12, 1.2.1.59","D-Glyceraldehyde 3-phosphate + Orthophosphate + NAD+ <=> 3-Phospho-D-glyceroyl phosphate + NADH + H+","Bidirectional","K10705","GAPDHS","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating), spermatogenic [EC:1.2.1.12]","map00010","NA"
"R01063","1.2.1.13, 1.2.1.59","D-Glyceraldehyde 3-phosphate + Orthophosphate + NADP+ <=> 3-Phospho-D-glyceroyl phosphate + NADPH + H+","Bidirectional","K05298","GAPA","glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) [EC:1.2.1.13]","map00010","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00174, K00175","korA, korB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","map00010","NA"
"R01516","5.4.2.11","2,3-Bisphospho-D-glycerate + Protein histidine <=> 3-Phospho-D-glycerate + Protein N(tau)-phospho-L-histidine","Bidirectional","K01837","BPGM","bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]","map00010","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K01837","BPGM","bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]","map00010","NA"
"R01602","5.1.3.3","alpha-D-Glucose <=> beta-D-Glucose","Bidirectional","K01785","galM","aldose 1-epimerase [EC:5.1.3.3]","map00010","NA"
"R01662","5.4.2.4","3-Phospho-D-glyceroyl phosphate <=> 2,3-Bisphospho-D-glycerate","Bidirectional","K01837","BPGM","bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]","map00010","NA"
"R01788","3.1.3.9","alpha-D-Glucose 6-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate","Bidirectional","K01084","G6PC","glucose-6-phosphatase [EC:3.1.3.9]","map00010","NA"
"R02569","2.3.1.12","Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine","Bidirectional","K00627","DLAT","pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]","map00010","NA"
"R02738","2.7.1.199","Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate","Bidirectional","K02777","crr","sugar PTS system EIIA component [EC:2.7.1.-]","map00010","NA"
"R02738","2.7.1.199","Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate","Bidirectional","K02778","ptsGb","glucose PTS system EIIB component [EC:2.7.1.199]","map00010","NA"
"R02738","2.7.1.199","Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate","Bidirectional","K02779","ptsG","glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]","map00010","NA"
"R02738","2.7.1.199","Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate","Bidirectional","K02791","malX","maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]","map00010","NA"
"R02738","2.7.1.199","Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate","Bidirectional","K20118","ptsG","glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]","map00010","NA"
