"rn","ec","eq","way","ko","symbol","name","map","md"
"R01325","4.2.1.3","Citrate <=> cis-Aconitate + H2O","Bidirectional","K27802","acnA","aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00630","M00012, M00740"
"R01900","4.2.1.3","Isocitrate <=> cis-Aconitate + H2O","Bidirectional","K27802","acnA","aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00630","M00012, M00740"
"R10612","3.1.2.30","L-Malyl-CoA + H2O <=> (S)-Malate + CoA","Bidirectional","K19282","aceB","bifunctional (S)-malyl-CoA lyase/thioesterase [EC:4.1.3.24 3.1.2.30]","map00630","M00012, M00740"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K00626","ACAT","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00630","M00373"
"R00473","4.1.3.24","L-Malyl-CoA <=> Acetyl-CoA + Glyoxylate","Bidirectional","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]","map00630","M00373"
"R00934","4.1.3.24","Propanoyl-CoA + Glyoxylate <=> L-erythro-3-Methylmalyl-CoA","Bidirectional","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]","map00630","M00373"
"R01977","1.1.1.36","(R)-3-Hydroxybutanoyl-CoA + NADP+ <=> Acetoacetyl-CoA + NADPH + H+","Bidirectional","K00023","phbB","acetoacetyl-CoA reductase [EC:1.1.1.36]","map00630","M00373"
"R03027","4.2.1.55","(R)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K17865","croR","3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]","map00630","M00373"
"R09291","1.3.1.85","(2S)-Ethylmalonyl-CoA + NADP+ <=> Crotonoyl-CoA + CO2 + NADPH + H+","Bidirectional","K14446","ccr","crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]","map00630","M00373"
"R09292","5.4.99.63","(2R)-Ethylmalonyl-CoA <=> (2S)-Methylsuccinyl-CoA","Bidirectional","K14447","ecm","ethylmalonyl-CoA mutase [EC:5.4.99.63]","map00630","M00373"
"R09293","1.3.8.12","(2S)-Methylsuccinyl-CoA + Electron-transferring flavoprotein <=> 2-Methylfumaryl-CoA + Reduced electron-transferring flavoprotein","Bidirectional","K14448","mcd","(2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12]","map00630","M00373"
"R10612","3.1.2.30","L-Malyl-CoA + H2O <=> (S)-Malate + CoA","Bidirectional","K14451","mcl2","(3S)-malyl-CoA thioesterase [EC:3.1.2.30]","map00630","M00373"
"R05076","4.2.1.148","L-erythro-3-Methylmalyl-CoA <=> 2-Methylfumaryl-CoA + H2O","Bidirectional","K14449","mch","2-methylfumaryl-CoA hydratase [EC:4.2.1.148]","map00630","M00373, M00740"
"R00009","1.11.1.6, 1.11.1.21","2 Hydrogen peroxide <=> Oxygen + 2 H2O","Bidirectional","K03781","katE","catalase [EC:1.11.1.6]","map00630","M00532"
"R00369","2.6.1.44","L-Alanine + Glyoxylate <=> Pyruvate + Glycine","Bidirectional","K00827","AGXT2","alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40]","map00630","M00532"
"R00369","2.6.1.44","L-Alanine + Glyoxylate <=> Pyruvate + Glycine","Bidirectional","K00830","AGXT","alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]","map00630","M00532"
"R00369","2.6.1.44","L-Alanine + Glyoxylate <=> Pyruvate + Glycine","Bidirectional","K14272","GGAT","glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]","map00630","M00532"
"R00372","2.6.1.4, 2.6.1.44","Glycine + 2-Oxoglutarate <=> Glyoxylate + L-Glutamate","Bidirectional","K00827","AGXT2","alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40]","map00630","M00532"
"R00372","2.6.1.4, 2.6.1.44","Glycine + 2-Oxoglutarate <=> Glyoxylate + L-Glutamate","Bidirectional","K00830","AGXT","alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]","map00630","M00532"
"R00372","2.6.1.4, 2.6.1.44","Glycine + 2-Oxoglutarate <=> Glyoxylate + L-Glutamate","Bidirectional","K14272","GGAT","glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]","map00630","M00532"
"R00465","1.1.1.79","Glycolate + NADP+ <=> Glyoxylate + NADPH + H+","Bidirectional","K15919","HPR2_3","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","M00532"
"R00475","1.1.3.15","Glycolate + Oxygen <=> Glyoxylate + Hydrogen peroxide","Bidirectional","K11517","HAO","(S)-2-hydroxy-acid oxidase [EC:1.1.3.15]","map00630","M00532"
"R00588","2.6.1.45","L-Serine + Glyoxylate <=> Hydroxypyruvate + Glycine","Bidirectional","K00830","AGXT","alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]","map00630","M00532"
"R00717","1.1.1.26, 1.1.1.29","Glycolate + NAD+ <=> Glyoxylate + NADH + H+","Bidirectional","K15893","HPR1","glycerate dehydrogenase [EC:1.1.1.29]","map00630","M00532"
"R00945","2.1.2.1","5,10-Methylenetetrahydrofolate + Glycine + H2O <=> Tetrahydrofolate + L-Serine","Bidirectional","K00600","glyA","glycine hydroxymethyltransferase [EC:2.1.2.1]","map00630","M00532"
"R01334","3.1.3.18","2-Phosphoglycolate + H2O <=> Glycolate + Orthophosphate","Bidirectional","K19269","PGP","phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48]","map00630","M00532"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K15893","HPR1","glycerate dehydrogenase [EC:1.1.1.29]","map00630","M00532"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K15919","HPR2_3","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","M00532"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K15919","HPR2_3","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","M00532"
"R01514","2.7.1.31","ATP + D-Glycerate <=> ADP + 3-Phospho-D-glycerate","Bidirectional","K15918","GLYK","D-glycerate 3-kinase [EC:2.7.1.31]","map00630","M00532"
"R03140","4.1.1.39","D-Ribulose 1,5-bisphosphate + Oxygen <=> 3-Phospho-D-glycerate + 2-Phosphoglycolate","Bidirectional","K01601","rbcL","ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]","map00630","M00532, M00968"
"R01221","1.4.1.27","Glycine + Tetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + Ammonia + CO2 + NADH + H+","Bidirectional","K00281","GLDC","glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]","map00630","M00621"
"R01221","1.4.1.27","Glycine + Tetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + Ammonia + CO2 + NADH + H+","Bidirectional","K00282, K00283","gcvPA, gcvPB","glycine cleavage system P protein (glycine dehydrogenase) subunit 1 [EC:1.4.4.2], glycine cleavage system P protein (glycine dehydrogenase) subunit 2 [EC:1.4.4.2]","map00630","M00621"
"R01221","1.4.1.27","Glycine + Tetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + Ammonia + CO2 + NADH + H+","Bidirectional","K00382","DLD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","map00630","M00621"
"R01221","1.4.1.27","Glycine + Tetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + Ammonia + CO2 + NADH + H+","Bidirectional","K00605","gcvT","glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]","map00630","M00621"
"R00262","5.4.99.1","L-threo-3-Methylaspartate <=> L-Glutamate","Bidirectional","K19268, K01846","glmE, glmS","methylaspartate mutase epsilon subunit [EC:5.4.99.1], methylaspartate mutase sigma subunit [EC:5.4.99.1]","map00630","M00740"
"R00934","4.1.3.24","Propanoyl-CoA + Glyoxylate <=> L-erythro-3-Methylmalyl-CoA","Bidirectional","K19281","mcl","beta-methylmalyl-CoA/(S)-malyl-CoA lyase [EC:4.1.3.24]","map00630","M00740"
"R03696","4.3.1.2","L-threo-3-Methylaspartate <=> Mesaconate + Ammonia","Bidirectional","K04835","mal","methylaspartate ammonia-lyase [EC:4.3.1.2]","map00630","M00740"
"R10904","2.8.3.26","Succinyl-CoA + Mesaconate <=> Succinate + 2-Methylfumaryl-CoA","Bidirectional","K19280","mct","succinyl-CoA:mesaconate CoA transferase [EC:2.8.3.26]","map00630","M00740"
"R00833","5.4.99.2","(R)-Methylmalonyl-CoA <=> Succinyl-CoA","Bidirectional","K01847","MUT","methylmalonyl-CoA mutase [EC:5.4.99.2]","map00630","M00741"
"R00833","5.4.99.2","(R)-Methylmalonyl-CoA <=> Succinyl-CoA","Bidirectional","K01848, K01849","E5.4.99.2A, E5.4.99.2B","methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2], methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]","map00630","M00741"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K01964, K15036, K15037","K01964, K15036, K15037","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3], acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15], biotin carboxyl carrier protein","map00630","M00741"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K01965, K01966","PCCA, PCCB","propionyl-CoA carboxylase alpha subunit [EC:6.4.1.3], propionyl-CoA carboxylase beta subunit [EC:6.4.1.3 2.1.3.15]","map00630","M00741"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K11263, K18472","bccA, accD6","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14], acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00630","M00741"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K11263, K19312, K22568","bccA, pccB, pccX","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14], acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15], acetyl-CoA/propionyl-CoA carboxylase, PccX subunit [EC:6.4.1.2 6.4.1.3]","map00630","M00741"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K11263, K27094, K27095","bccA, accD5, accE5","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14], propionyl-CoA/long-chain acyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.3 6.4.1.- 2.1.3.15], acyl-CoA carboxylase epsilon subunit","map00630","M00741"
"R02765","5.1.99.1","(R)-Methylmalonyl-CoA <=> (S)-Methylmalonyl-CoA","Bidirectional","K05606","MCEE","methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]","map00630","M00741"
"R09979","5.1.99.1","(2S)-Ethylmalonyl-CoA <=> (2R)-Ethylmalonyl-CoA","Bidirectional","K05606","MCEE","methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]","map00630","M00741"
"R12696","4.1.2.17","D-Ribulose 1-phosphate <=> Glycerone phosphate + Glycolaldehyde","Bidirectional","K01636","K01636","ribulose 1-phosphate aldolase [EC:4.1.2.-]","map00630","M00968"
"R13090","3.1.3.109","D-Ribulose 1,5-bisphosphate + H2O <=> D-Ribulose 1-phosphate + Orthophosphate","Bidirectional","K26210","E3.1.3.109","ribulose-1,5-bisphosphate 5-phosphatase [EC:3.1.3.109]","map00630","M00968"
"R00013","4.1.1.47","2 Glyoxylate <=> 2-Hydroxy-3-oxopropanoate + CO2","Bidirectional","K01608","gcl","tartronate-semialdehyde synthase [EC:4.1.1.47]","map00630","NA"
"R00021","1.4.7.1","2 L-Glutamate + 2 Oxidized ferredoxin <=> L-Glutamine + 2-Oxoglutarate + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00284","GLU","glutamate synthase (ferredoxin) [EC:1.4.7.1]","map00630","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00630","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01913","AAE7","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","map00630","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K00632","fadA","acetyl-CoA acyltransferase [EC:2.3.1.16]","map00630","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07508","ACAA2","acetyl-CoA acyltransferase 2 [EC:2.3.1.16]","map00630","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07509","HADHB","acetyl-CoA acyltransferase [EC:2.3.1.16]","map00630","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07513","ACAA1","acetyl-CoA acyltransferase 1 [EC:2.3.1.16]","map00630","NA"
"R00253","6.3.1.2","ATP + L-Glutamate + Ammonia <=> ADP + Orthophosphate + L-Glutamine","Bidirectional","K01915","glnA","glutamine synthetase [EC:6.3.1.2]","map00630","NA"
"R00339","4.2.1.32","(R,R)-Tartaric acid <=> Oxaloacetate + H2O","Bidirectional","K03779, K03780","ttdA, ttdB","L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32], L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]","map00630","NA"
"R00351","2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16","Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate","Bidirectional","K05942","E2.3.3.3","citrate (Re)-synthase [EC:2.3.3.3]","map00630","NA"
"R00351","2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16","Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate","Bidirectional","K27797","MCSA","2-methylcitrate synthase [EC:2.3.3.5]","map00630","NA"
"R00369","2.6.1.44","L-Alanine + Glyoxylate <=> Pyruvate + Glycine","Bidirectional","K05825","LYSN","2-aminoadipate transaminase [EC:2.6.1.-]","map00630","NA"
"R00369","2.6.1.44","L-Alanine + Glyoxylate <=> Pyruvate + Glycine","Bidirectional","K28204","K28204","glyoxylate aminotransferase [EC:2.6.1.-]","map00630","NA"
"R00372","2.6.1.4, 2.6.1.44","Glycine + 2-Oxoglutarate <=> Glyoxylate + L-Glutamate","Bidirectional","K05825","LYSN","2-aminoadipate transaminase [EC:2.6.1.-]","map00630","NA"
"R00372","2.6.1.4, 2.6.1.44","Glycine + 2-Oxoglutarate <=> Glyoxylate + L-Glutamate","Bidirectional","K28204","K28204","glyoxylate aminotransferase [EC:2.6.1.-]","map00630","NA"
"R00373","2.6.1.35","Glycine + Oxaloacetate <=> Glyoxylate + L-Aspartate","Bidirectional","K28179","bhcA","glycine---oxaloacetate transaminase [EC:2.6.1.35]","map00630","NA"
"R00465","1.1.1.79","Glycolate + NADP+ <=> Glyoxylate + NADPH + H+","Bidirectional","K00049","GRHPR","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R00465","1.1.1.79","Glycolate + NADP+ <=> Glyoxylate + NADPH + H+","Bidirectional","K00090","ghrB","glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]","map00630","NA"
"R00465","1.1.1.79","Glycolate + NADP+ <=> Glyoxylate + NADPH + H+","Bidirectional","K12972","ghrA","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R00465","1.1.1.79","Glycolate + NADP+ <=> Glyoxylate + NADPH + H+","Bidirectional","K18121","GLYR","glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]","map00630","NA"
"R00470","4.1.3.16, 4.1.3.42","4-Hydroxy-2-oxoglutarate <=> Pyruvate + Glyoxylate","Bidirectional","K01625","eda","2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]","map00630","NA"
"R00470","4.1.3.16, 4.1.3.42","4-Hydroxy-2-oxoglutarate <=> Pyruvate + Glyoxylate","Bidirectional","K18123","HOGA1","4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]","map00630","NA"
"R00474","2.2.1.5","2-Hydroxy-3-oxoadipate + CO2 <=> 2-Oxoglutarate + Glyoxylate","Bidirectional","K01616","kgd","multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]","map00630","NA"
"R00475","1.1.3.15","Glycolate + Oxygen <=> Glyoxylate + Hydrogen peroxide","Bidirectional","K00104, K11472, K11473","glcD, glcE, glcF","glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14], glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14], glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]","map00630","NA"
"R00476","1.1.99.14","Glycolate + Acceptor <=> Glyoxylate + Reduced acceptor","Bidirectional","K00104, K11472, K11473","glcD, glcE, glcF","glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14], glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14], glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]","map00630","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00122","FDH","formate dehydrogenase [EC:1.17.1.9]","map00630","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00123, K00124, K00127","fdoG, fdoH, fdoI","formate dehydrogenase major subunit [EC:1.17.1.9], formate dehydrogenase iron-sulfur subunit, formate dehydrogenase subunit gamma","map00630","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00126","fdsD","formate dehydrogenase subunit delta [EC:1.17.1.9]","map00630","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K22515","fdwB","formate dehydrogenase beta subunit [EC:1.17.1.9]","map00630","NA"
"R00522","4.1.1.2","Oxalate <=> Formate + CO2","Bidirectional","K01569","oxdD","oxalate decarboxylase [EC:4.1.1.2]","map00630","NA"
"R00524","3.5.1.49","Formamide + H2O <=> Formate + Ammonia","Bidirectional","K01455","E3.5.1.49","formamidase [EC:3.5.1.49]","map00630","NA"
"R00525","3.5.1.68","N-Formyl-L-glutamate + H2O <=> Formate + L-Glutamate","Bidirectional","K01458","hutG","N-formylglutamate deformylase [EC:3.5.1.68]","map00630","NA"
"R00526","3.5.1.8, 3.5.1.15","N-Formyl-L-aspartate + H2O <=> Formate + L-Aspartate","Bidirectional","K01437","ASPA","aspartoacylase [EC:3.5.1.15]","map00630","NA"
"R00717","1.1.1.26, 1.1.1.29","Glycolate + NAD+ <=> Glyoxylate + NADH + H+","Bidirectional","K00015","gyaR","glyoxylate reductase [EC:1.1.1.26]","map00630","NA"
"R00717","1.1.1.26, 1.1.1.29","Glycolate + NAD+ <=> Glyoxylate + NADH + H+","Bidirectional","K00018","hprA","glycerate dehydrogenase [EC:1.1.1.29]","map00630","NA"
"R00944","3.5.1.10","10-Formyltetrahydrofolate + H2O <=> Formate + Tetrahydrofolate","Bidirectional","K01433","purU","formyltetrahydrofolate deformylase [EC:3.5.1.10]","map00630","NA"
"R01221","1.4.1.27","Glycine + Tetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + Ammonia + CO2 + NADH + H+","Bidirectional","K02437","gcvH","glycine cleavage system H protein","map00630","NA"
"R01256","6.2.1.9","ATP + (S)-Malate + CoA <=> ADP + Orthophosphate + L-Malyl-CoA","Bidirectional","K08692, K14067","mtkB, mtkA","malate-CoA ligase subunit alpha [EC:6.2.1.9], malate-CoA ligase subunit beta [EC:6.2.1.9]","map00630","NA"
"R01333","1.2.1.21","Glycolaldehyde + NAD+ + H2O <=> Glycolate + NADH + H+","Bidirectional","K07248","aldA","lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]","map00630","NA"
"R01334","3.1.3.18","2-Phosphoglycolate + H2O <=> Glycolate + Orthophosphate","Bidirectional","K01091","gph","phosphoglycolate phosphatase [EC:3.1.3.18]","map00630","NA"
"R01334","3.1.3.18","2-Phosphoglycolate + H2O <=> Glycolate + Orthophosphate","Bidirectional","K22223","pgp","phosphoglycolate phosphatase [EC:3.1.3.18]","map00630","NA"
"R01334","3.1.3.18","2-Phosphoglycolate + H2O <=> Glycolate + Orthophosphate","Bidirectional","K28203","K28203","phosphoglycolate phosphatase [EC:3.1.3.18]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00015","gyaR","glyoxylate reductase [EC:1.1.1.26]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00018","hprA","glycerate dehydrogenase [EC:1.1.1.29]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00049","GRHPR","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00090","ghrB","glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K12972","ghrA","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K22982","K22982","hydroxypyruvate reductase [EC:1.1.1.81]","map00630","NA"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K00049","GRHPR","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K00090","ghrB","glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]","map00630","NA"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K12972","ghrA","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00630","NA"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K18121","GLYR","glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]","map00630","NA"
"R01392","1.1.1.79, 1.1.1.81","D-Glycerate + NADP+ <=> Hydroxypyruvate + NADPH + H+","Bidirectional","K22982","K22982","hydroxypyruvate reductase [EC:1.1.1.81]","map00630","NA"
