"rn","ec","eq","way","ko","symbol","name","map","md"
"R00345","4.1.1.31","Orthophosphate + Oxaloacetate <=> H2O + Phosphoenolpyruvate + CO2","Bidirectional","K01595","ppc","phosphoenolpyruvate carboxylase [EC:4.1.1.31]","map00720","M00173, M00374"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240","sdhA, sdhB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]","map00720","M00173, M00374"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00024","mdh","malate dehydrogenase [EC:1.1.1.37]","map00720","M00173, M00374, M00620"
"R00405","6.2.1.5","ATP + Succinate + CoA <=> ADP + Orthophosphate + Succinyl-CoA","Bidirectional","K01902, K01903","sucD, sucC","succinyl-CoA synthetase alpha subunit [EC:6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.5]","map00720","M00173, M00374, M00620"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01677, K01678","E4.2.1.2AA, E4.2.1.2AB","fumarate hydratase subunit alpha [EC:4.2.1.2], fumarate hydratase subunit beta [EC:4.2.1.2]","map00720","M00173, M00374, M00620"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00720","M00173, M00374, M00620"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01679","E4.2.1.2B","fumarate hydratase, class II [EC:4.2.1.2]","map00720","M00173, M00376"
"R00344","6.4.1.1","ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate","Bidirectional","K01959, K01960","pycA, pycB","pyruvate carboxylase subunit A [EC:6.4.1.1], pyruvate carboxylase subunit B [EC:6.4.1.1]","map00720","M00173, M00620"
"R09279","6.2.1.40","4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + AMP + Diphosphate","Bidirectional","K14467","4hbl","4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]","map00720","M00374"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K00626","ACAT","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00720","M00374, M00375"
"R00740","1.2.1.75","3-Oxopropanoate + CoA + NADP+ <=> Malonyl-CoA + NADPH + H+","Bidirectional","K15017","K15017","malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.75 1.2.1.76]","map00720","M00374, M00375"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K15016","K15016","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]","map00720","M00374, M00375"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K15016","K15016","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]","map00720","M00374, M00375"
"R09279","6.2.1.40","4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + AMP + Diphosphate","Bidirectional","K18861","K18861","4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]","map00720","M00374, M00375"
"R09279","6.2.1.40","4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + AMP + Diphosphate","Bidirectional","K25774","K25774","4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]","map00720","M00374, M00375"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K15017","K15017","malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.75 1.2.1.76]","map00720","M00374, M00375"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K15038","K15038","succinyl-CoA reductase [EC:1.2.1.76]","map00720","M00374, M00375"
"R09281","","4-Hydroxybutanoic acid + NADP+ <=> Succinate semialdehyde + H+ + NADPH","Bidirectional","K14465","K14465","succinate semialdehyde reductase (NADPH) [EC:1.1.1.-]","map00720","M00374, M00375"
"R10782","4.2.1.120","4-Hydroxybutyryl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K14534","abfD","4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]","map00720","M00374, M00375"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K01964, K15037, K15036","K01964, K15037, K15036","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3], biotin carboxyl carrier protein, acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","M00375"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K15020","K15020","acryloyl-coenzyme A reductase [EC:1.3.1.84]","map00720","M00375"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K01964, K15037, K15036","K01964, K15037, K15036","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3], biotin carboxyl carrier protein, acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","M00375"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K15019","K15019","3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]","map00720","M00375"
"R09279","6.2.1.40","4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + AMP + Diphosphate","Bidirectional","K14466","K14466","4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]","map00720","M00375"
"R09286","6.2.1.36","3-Hydroxypropionyl-CoA + Diphosphate + AMP <=> 3-Hydroxypropanoate + CoA + ATP","Bidirectional","K15018","K15018","3-hydroxypropionyl-coenzyme A synthetase [EC:6.2.1.36]","map00720","M00375"
"R09289","1.1.1.298","3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+","Bidirectional","K15039","K15039","3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298]","map00720","M00375"
"R00833","5.4.99.2","(R)-Methylmalonyl-CoA <=> Succinyl-CoA","Bidirectional","K01848, K01849","E5.4.99.2A, E5.4.99.2B","methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2], methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]","map00720","M00375, M00376"
"R02765","5.1.99.1","(R)-Methylmalonyl-CoA <=> (S)-Methylmalonyl-CoA","Bidirectional","K05606","MCEE","methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]","map00720","M00375, M00376"
"R00406","2.8.3.22","Succinyl-CoA + (S)-Malate <=> Succinate + L-Malyl-CoA","Bidirectional","K14471, K14472","smtA1, smtB","succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22], succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22]","map00720","M00376"
"R00740","1.2.1.75","3-Oxopropanoate + CoA + NADP+ <=> Malonyl-CoA + NADPH + H+","Bidirectional","K14468","mcr","malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298]","map00720","M00376"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K02160, K01961, K01962, K01963","accB, accC, accA, accD","acetyl-CoA carboxylase biotin carboxyl carrier protein, acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14], acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15], acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]","map00720","M00376"
"R00833","5.4.99.2","(R)-Methylmalonyl-CoA <=> Succinyl-CoA","Bidirectional","K01847","MUT","methylmalonyl-CoA mutase [EC:5.4.99.2]","map00720","M00376"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K14469","K14469","acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]","map00720","M00376"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K15052","K15052","propionyl-CoA carboxylase [EC:6.4.1.3 2.1.3.15]","map00720","M00376"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241","sdhA, sdhB, sdhC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit","map00720","M00376"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K14469","K14469","acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]","map00720","M00376"
"R09286","6.2.1.36","3-Hydroxypropionyl-CoA + Diphosphate + AMP <=> 3-Hydroxypropanoate + CoA + ATP","Bidirectional","K14469","K14469","acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]","map00720","M00376"
"R09289","1.1.1.298","3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+","Bidirectional","K14468","mcr","malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298]","map00720","M00376"
"R00134","1.17.1.10","Formate + NADP+ <=> CO2 + NADPH + H+","Bidirectional","K05299","fdhA","formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]","map00720","M00377"
"R00943","6.3.4.3","Tetrahydrofolate + Formate + ATP <=> ADP + Orthophosphate + 10-Formyltetrahydrofolate","Bidirectional","K01938","fhs","formate--tetrahydrofolate ligase [EC:6.3.4.3]","map00720","M00377"
"R01220","1.5.1.5","5,10-Methylenetetrahydrofolate + NADP+ <=> 5,10-Methenyltetrahydrofolate + NADPH","Bidirectional","K01491","folD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]","map00720","M00377"
"R01655","3.5.4.9","5,10-Methenyltetrahydrofolate + H2O <=> 10-Formyltetrahydrofolate + H+","Bidirectional","K01491","folD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]","map00720","M00377"
"R02289","2.1.1.258, 2.1.1.378, 2.1.1.385, 2.1.1.389","5-Methyltetrahydrofolate + Co(I) corrinoid protein + H+ <=> Methyl-Co(III) corrinoid protein + Tetrahydrofolate","Bidirectional","K15023","acsE","5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]","map00720","M00377"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00198","cooS","anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]","map00720","M00377"
"R07168","1.5.1.20, 1.5.1.54","5-Methyltetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + NADH + H+","Bidirectional","K00297","metF","methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]","map00720","M00377"
"R10243","2.1.1.258, 2.3.1.169","Tetrahydrofolate + Acetyl-CoA <=> 5-Methyltetrahydrofolate + CoA + CO","Bidirectional","K14138, K00197, K00194","acsB, cdhE, cdhD","acetyl-CoA synthase [EC:2.3.1.169], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245], acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]","map00720","M00377"
"R10243","2.1.1.258, 2.3.1.169","Tetrahydrofolate + Acetyl-CoA <=> 5-Methyltetrahydrofolate + CoA + CO","Bidirectional","K15023","acsE","5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]","map00720","M00377"
"R12754","1.17.98.5","Formate + 2 H+ <=> CO2 + Hydrogen","Bidirectional","K22015, K25123, K25124","fdhF, hydA2, hycB","formate dehydrogenase (hydrogenase) [EC:1.17.98.4 1.17.98.-], iron hydrogenase HydA2 [EC:1.12.7.-], FeS-containing electron transfer protein","map00720","M00377"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K00625","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00720","M00579"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K13788","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00720","M00579"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K15024","K15024","putative phosphotransacetylase [EC:2.3.1.8]","map00720","M00579"
"R00315","2.7.2.1, 2.7.2.15","ATP + Acetate <=> ADP + Acetyl phosphate","Bidirectional","K00925","ackA","acetate kinase [EC:2.7.2.1]","map00720","M00579"
"R01197","1.2.7.3, 1.2.7.11","2 Reduced ferredoxin + Succinyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + 2-Oxoglutarate + CoA","Bidirectional","K00174, K00175, K00176, K00177","korA, korB, korD, korC","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3], 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","map00720","M00620"
"R10660","1.3.4.1","Fumarate + Coenzyme M + Coenzyme B <=> Succinate + Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide","Bidirectional","K18209, K18210","tfrA, tfrB","fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1], fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]","map00720","M00620"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K04020","eutD","phosphotransacetylase","map00720","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00720","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01913","AAE7","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","map00720","NA"
"R00237","4.1.3.25","(3S)-Citramalyl-CoA <=> Acetyl-CoA + Pyruvate","Bidirectional","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]","map00720","NA"
"R00237","4.1.3.25","(3S)-Citramalyl-CoA <=> Acetyl-CoA + Pyruvate","Bidirectional","K18292","E4.1.3.25","(S)-citramalyl-CoA lyase [EC:4.1.3.25]","map00720","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K00632","fadA","acetyl-CoA acyltransferase [EC:2.3.1.16]","map00720","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07508","ACAA2","acetyl-CoA acyltransferase 2 [EC:2.3.1.16]","map00720","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07509","HADHB","acetyl-CoA acyltransferase [EC:2.3.1.16]","map00720","NA"
"R00238","2.3.1.9, 2.3.1.16","2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA","Bidirectional","K07513","ACAA1","acetyl-CoA acyltransferase 1 [EC:2.3.1.16]","map00720","NA"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00025","MDH1","malate dehydrogenase [EC:1.1.1.37]","map00720","NA"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00026","MDH2","malate dehydrogenase [EC:1.1.1.37]","map00720","NA"
"R00352","2.3.3.8","ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate","Bidirectional","K01648","ACLY","ATP citrate (pro-S)-lyase [EC:2.3.3.8]","map00720","NA"
"R00473","4.1.3.24","L-Malyl-CoA <=> Acetyl-CoA + Glyoxylate","Bidirectional","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]","map00720","NA"
"R00473","4.1.3.24","L-Malyl-CoA <=> Acetyl-CoA + Glyoxylate","Bidirectional","K19282","aceB","bifunctional (S)-malyl-CoA lyase/thioesterase [EC:4.1.3.24 3.1.2.30]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K01946","ACACB","acetyl-CoA carboxylase / biotin carboxylase 2 [EC:6.4.1.2 6.3.4.14 2.1.3.15]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K11262","ACACA","acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K11263","bccA","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18472","accD6","acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18603","K18603","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18604","K18604","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18605","K18605","biotin carboxyl carrier protein","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K19312","pccB","acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K22568","pccX","acetyl-CoA/propionyl-CoA carboxylase, PccX subunit [EC:6.4.1.2 6.4.1.3]","map00720","NA"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K19745","acuI","acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]","map00720","NA"
"R00934","4.1.3.24","Propanoyl-CoA + Glyoxylate <=> L-erythro-3-Methylmalyl-CoA","Bidirectional","K08691","mcl","malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]","map00720","NA"
"R00934","4.1.3.24","Propanoyl-CoA + Glyoxylate <=> L-erythro-3-Methylmalyl-CoA","Bidirectional","K19281","mcl","beta-methylmalyl-CoA/(S)-malyl-CoA lyase [EC:4.1.3.24]","map00720","NA"
"R00943","6.3.4.3","Tetrahydrofolate + Formate + ATP <=> ADP + Orthophosphate + 10-Formyltetrahydrofolate","Bidirectional","K00288","MTHFD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]","map00720","NA"
"R00943","6.3.4.3","Tetrahydrofolate + Formate + ATP <=> ADP + Orthophosphate + 10-Formyltetrahydrofolate","Bidirectional","K13402","MTHFD1L","monofunctional C1-tetrahydrofolate synthase, mitochondrial [EC:6.3.4.3]","map00720","NA"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01675","fumD","fumarate hydratase D [EC:4.2.1.2]","map00720","NA"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01774","fumE","fumarate hydratase E [EC:4.2.1.2]","map00720","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00189","vorG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00720","NA"
