"rn","ec","eq","way","ko","symbol","name","map","md"
"R01540","4.2.1.7","D-Altronate <=> 2-Dehydro-3-deoxy-D-gluconate + H2O","Bidirectional","K01685","uxaA","altronate hydrolase [EC:4.2.1.7]","map00040","M00631"
"R01540","4.2.1.7","D-Altronate <=> 2-Dehydro-3-deoxy-D-gluconate + H2O","Bidirectional","K16849, K16850","uxaA1, uxaA2","altronate dehydratase small subunit [EC:4.2.1.7], altronate dehydratase large subunit [EC:4.2.1.7]","map00040","M00631"
"R02555","1.1.1.58","D-Altronate + NAD+ <=> D-Tagaturonate + NADH + H+","Bidirectional","K00041","uxaB","tagaturonate reductase [EC:1.1.1.58]","map00040","M00631"
"R00264","1.2.1.3, 1.2.1.26","2,5-Dioxopentanoate + NADP+ + H2O <=> 2-Oxoglutarate + NADPH + H+","Bidirectional","K00128","ALDH","aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]","map00040","NA"
"R00264","1.2.1.3, 1.2.1.26","2,5-Dioxopentanoate + NADP+ + H2O <=> 2-Oxoglutarate + NADPH + H+","Bidirectional","K13877","aldH","2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]","map00040","NA"
"R00264","1.2.1.3, 1.2.1.26","2,5-Dioxopentanoate + NADP+ + H2O <=> 2-Oxoglutarate + NADPH + H+","Bidirectional","K19588","dopDH","2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]","map00040","NA"
"R00289","2.7.7.9, 2.7.7.64","UTP + D-Glucose 1-phosphate <=> Diphosphate + UDP-glucose","Bidirectional","K22920","UGP3","UTP---glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]","map00040","NA"
"R01429","1.1.1.121, 1.1.1.175","D-Xylose + NAD+ <=> D-Xylonolactone + NADH + H+","Bidirectional","K14273","xdh","D-xylose 1-dehydrogenase (NADP+, D-xylono-1,5-lactone-forming) [EC:1.1.1.179]","map00040","NA"
"R01429","1.1.1.121, 1.1.1.175","D-Xylose + NAD+ <=> D-Xylonolactone + NADH + H+","Bidirectional","K22185","xylB","D-xylose 1-dehydrogenase [EC:1.1.1.175]","map00040","NA"
"R01430","1.1.1.179","D-Xylose + NADP+ <=> D-Xylonolactone + NADPH + H+","Bidirectional","K00078","DHDH","dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]","map00040","NA"
"R01430","1.1.1.179","D-Xylose + NADP+ <=> D-Xylonolactone + NADPH + H+","Bidirectional","K14273","xdh","D-xylose 1-dehydrogenase (NADP+, D-xylono-1,5-lactone-forming) [EC:1.1.1.179]","map00040","NA"
"R01431","1.1.1.21, 1.1.1.307, 1.1.1.431","Xylitol + NADP+ <=> D-Xylose + NADPH + H+","Bidirectional","K00011","AKR1B","aldehyde reductase [EC:1.1.1.21]","map00040","NA"
"R01431","1.1.1.21, 1.1.1.307, 1.1.1.431","Xylitol + NADP+ <=> D-Xylose + NADPH + H+","Bidirectional","K17743","XYL1","D-xylose reductase [EC:1.1.1.307 1.1.1.430 1.1.1.431]","map00040","NA"
"R01431","1.1.1.21, 1.1.1.307, 1.1.1.431","Xylitol + NADP+ <=> D-Xylose + NADPH + H+","Bidirectional","K26066","XYRB","D-xylose/L-arabinose reductase (NADPH) [EC:1.1.1.431 1.1.1.-]","map00040","NA"
"R01432","5.3.1.5","D-Xylose <=> D-Xylulose","Bidirectional","K01805","xylA","xylose isomerase [EC:5.3.1.5]","map00040","NA"
"R01524","1.1.1.137","D-Ribitol 5-phosphate + NAD+ <=> D-Ribulose 5-phosphate + NADH + H+","Bidirectional","K21680","E1.1.1.137","ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]","map00040","NA"
"R01525","1.1.1.137, 1.1.1.405","D-Ribitol 5-phosphate + NADP+ <=> D-Ribulose 5-phosphate + NADPH + H+","Bidirectional","K05352","tarJ","ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]","map00040","NA"
"R01525","1.1.1.137, 1.1.1.405","D-Ribitol 5-phosphate + NADP+ <=> D-Ribulose 5-phosphate + NADPH + H+","Bidirectional","K21680","E1.1.1.137","ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]","map00040","NA"
"R01525","1.1.1.137, 1.1.1.405","D-Ribitol 5-phosphate + NADP+ <=> D-Ribulose 5-phosphate + NADPH + H+","Bidirectional","K21681","bcs1","ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]","map00040","NA"
"R01526","2.7.1.16, 2.7.1.47","ATP + D-Ribulose <=> ADP + D-Ribulose 5-phosphate","Bidirectional","K00853","araB","L-ribulokinase [EC:2.7.1.16]","map00040","NA"
"R01526","2.7.1.16, 2.7.1.47","ATP + D-Ribulose <=> ADP + D-Ribulose 5-phosphate","Bidirectional","K00875","rbtK","D-ribulokinase [EC:2.7.1.47]","map00040","NA"
"R01526","2.7.1.16, 2.7.1.47","ATP + D-Ribulose <=> ADP + D-Ribulose 5-phosphate","Bidirectional","K22935","XK1","D-ribulokinase [EC:2.7.1.47]","map00040","NA"
"R01526","2.7.1.16, 2.7.1.47","ATP + D-Ribulose <=> ADP + D-Ribulose 5-phosphate","Bidirectional","K24707","E2.7.1.16","ribulokinase [EC:2.7.1.16]","map00040","NA"
"R01529","5.1.3.1","D-Ribulose 5-phosphate <=> D-Xylulose 5-phosphate","Bidirectional","K01783","rpe","ribulose-phosphate 3-epimerase [EC:5.1.3.1]","map00040","NA"
"R01542","1.1.1.125, 1.1.1.127","2-Dehydro-3-deoxy-D-gluconate + NAD+ <=> (4S)-4,6-Dihydroxy-2,5-dioxohexanoate + NADH + H+","Bidirectional","K00065","kduD","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]","map00040","NA"
"R01577","5.3.1.3","D-Arabinose <=> D-Ribulose","Bidirectional","K01818","fucI","L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]","map00040","NA"
"R01758","1.1.1.21","L-Arabitol + NAD+ <=> L-Arabinose + NADH + H+","Bidirectional","K00011","AKR1B","aldehyde reductase [EC:1.1.1.21]","map00040","NA"
"R01758","1.1.1.21","L-Arabitol + NAD+ <=> L-Arabinose + NADH + H+","Bidirectional","K25881","LARA","L-arabinose reductase [EC:1.1.1.-]","map00040","NA"
"R01759","1.1.1.21","L-Arabitol + NADP+ <=> L-Arabinose + NADPH + H+","Bidirectional","K00011","AKR1B","aldehyde reductase [EC:1.1.1.21]","map00040","NA"
"R01759","1.1.1.21","L-Arabitol + NADP+ <=> L-Arabinose + NADPH + H+","Bidirectional","K26066","XYRB","D-xylose/L-arabinose reductase (NADPH) [EC:1.1.1.431 1.1.1.-]","map00040","NA"
"R01761","5.3.1.4","L-Arabinose <=> L-Ribulose","Bidirectional","K01804","araA","L-arabinose isomerase [EC:5.3.1.4]","map00040","NA"
"R01782","4.1.2.28","2-Dehydro-3-deoxy-D-xylonate <=> Pyruvate + Glycolaldehyde","Bidirectional","K22397","yjhH","2-dehydro-3-deoxy-D-pentonate aldolase [EC:4.1.2.28]","map00040","NA"
"R01785","4.1.2.19","L-Xylulose 1-phosphate <=> Glycerone phosphate + Glycolaldehyde","Bidirectional","K01629","rhaD","rhamnulose-1-phosphate aldolase [EC:4.1.2.19]","map00040","NA"
"R01895","1.1.1.56","Ribitol + NAD+ <=> D-Ribulose + NADH + H+","Bidirectional","K00039","rbtD","ribitol 2-dehydrogenase [EC:1.1.1.56]","map00040","NA"
"R01898","5.3.1.15","D-Xylulose <=> D-Lyxose","Bidirectional","K09988","lyxA","D-lyxose ketol-isomerase [EC:5.3.1.15]","map00040","NA"
"R01901","2.7.1.53","ATP + L-Xylulose <=> ADP + L-Xylulose 5-phosphate","Bidirectional","K00880","lyxK","L-xylulokinase [EC:2.7.1.53]","map00040","NA"
"R01902","2.7.1.5","ATP + L-Xylulose <=> ADP + L-Xylulose 1-phosphate","Bidirectional","K00848","rhaB","rhamnulokinase [EC:2.7.1.5]","map00040","NA"
"R01903","1.1.1.12","L-Arabitol + NAD+ <=> L-Xylulose + NADH + H+","Bidirectional","K25880","LADA","L-arabinitol 4-dehydrogenase [EC:1.1.1.12]","map00040","NA"
"R01904","1.1.1.10","Xylitol + NADP+ <=> L-Xylulose + NADPH + H+","Bidirectional","K25879","LXRA","L-xylulose reductase [EC:1.1.1.10]","map00040","NA"
"R01906","","L-Xylulose <=> L-Lyxose","Bidirectional","K01820","rhaA","L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]","map00040","NA"
"R02361","4.2.2.2, 4.2.2.9","Pectate <=> 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate + Pectate","Bidirectional","K01728","pel","pectate lyase [EC:4.2.2.2]","map00040","NA"
"R02361","4.2.2.2, 4.2.2.9","Pectate <=> 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate + Pectate","Bidirectional","K01731","pelW","pectate disaccharide-lyase [EC:4.2.2.9]","map00040","NA"
"R02361","4.2.2.2, 4.2.2.9","Pectate <=> 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate + Pectate","Bidirectional","K19551","pelC","pectate lyase C [EC:4.2.2.2 4.2.2.10]","map00040","NA"
"R02361","4.2.2.2, 4.2.2.9","Pectate <=> 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate + Pectate","Bidirectional","K22539","PLY","pectate lyase [EC:4.2.2.2]","map00040","NA"
"R02361","4.2.2.2, 4.2.2.9","Pectate <=> 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate + Pectate","Bidirectional","K22994","pelX","pectate disaccharide-lyase [EC:4.2.2.9]","map00040","NA"
"R02427","3.1.1.110","D-Xylonolactone + H2O <=> D-Xylonate","Bidirectional","K14274","xylC","xylono-1,5-lactonase [EC:3.1.1.110]","map00040","NA"
"R02428","3.1.1.68","D-Xylono-1,4-lactone + H2O <=> D-Xylonate","Bidirectional","K24443","xacC","D-xylono/L-arabinono-1,4-lactonase [EC:3.1.1.68 3.1.1.15]","map00040","NA"
"R02429","4.2.1.82","D-Xylonate <=> 2-Dehydro-3-deoxy-D-xylonate + H2O","Bidirectional","K14275","xad","D-xylonate dehydratase [EC:4.2.1.82]","map00040","NA"
"R02429","4.2.1.82","D-Xylonate <=> 2-Dehydro-3-deoxy-D-xylonate + H2O","Bidirectional","K22186","xylD","xylonate dehydratase [EC:4.2.1.82]","map00040","NA"
"R02429","4.2.1.82","D-Xylonate <=> 2-Dehydro-3-deoxy-D-xylonate + H2O","Bidirectional","K22396","yjhG","xylonate dehydratase [EC:4.2.1.82]","map00040","NA"
"R02439","2.7.1.16","ATP + L-Ribulose <=> ADP + L-Ribulose 5-phosphate","Bidirectional","K00853","araB","L-ribulokinase [EC:2.7.1.16]","map00040","NA"
"R02439","2.7.1.16","ATP + L-Ribulose <=> ADP + L-Ribulose 5-phosphate","Bidirectional","K24707","E2.7.1.16","ribulokinase [EC:2.7.1.16]","map00040","NA"
"R02637","1.1.1.130","3-Dehydro-L-gulonate + NAD+ <=> (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + NADH + H+","Bidirectional","K08092","dlgD","3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]","map00040","NA"
"R02639","1.1.1.130","3-Dehydro-L-gulonate + NADP+ <=> (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + NADPH + H+","Bidirectional","K08092","dlgD","3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]","map00040","NA"
"R02921","2.7.7.40","CTP + D-Ribitol 5-phosphate <=> Diphosphate + CDP-ribitol","Bidirectional","K21030","tarI","D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]","map00040","NA"
"R02921","2.7.7.40","CTP + D-Ribitol 5-phosphate <=> Diphosphate + CDP-ribitol","Bidirectional","K21031","ISPD","D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]","map00040","NA"
"R02921","2.7.7.40","CTP + D-Ribitol 5-phosphate <=> Diphosphate + CDP-ribitol","Bidirectional","K21681","bcs1","ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]","map00040","NA"
"R03244","5.1.3.22","L-Ribulose 5-phosphate <=> L-Xylulose 5-phosphate","Bidirectional","K03079","ulaE","L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]","map00040","NA"
"R04382","4.2.2.6","4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate <=> 2 5-Dehydro-4-deoxy-D-glucuronate","Bidirectional","K01730","ogl","oligogalacturonide lyase [EC:4.2.2.6]","map00040","NA"
"R04383","5.3.1.17","5-Dehydro-4-deoxy-D-glucuronate <=> (4S)-4,6-Dihydroxy-2,5-dioxohexanoate","Bidirectional","K01815","kduI","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]","map00040","NA"
"R05604","1.1.1.11","D-Arabitol + NAD+ <=> D-Xylulose + NADH + H+","Bidirectional","K00007","dalD","D-arabinitol 4-dehydrogenase [EC:1.1.1.11]","map00040","NA"
"R05850","5.1.3.4","L-Ribulose 5-phosphate <=> D-Xylulose 5-phosphate","Bidirectional","K03077","araD","L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]","map00040","NA"
"R07125","4.1.1.85","3-Dehydro-L-gulonate 6-phosphate + H+ <=> L-Xylulose 5-phosphate + CO2","Bidirectional","K03078","ulaD","3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]","map00040","NA"
"R07127","2.7.1.53","3-Dehydro-L-gulonate + ATP <=> 3-Dehydro-L-gulonate 6-phosphate + ADP","Bidirectional","K00880","lyxK","L-xylulokinase [EC:2.7.1.53]","map00040","NA"
"R07134","1.1.1.250","D-Arabitol + NAD+ <=> D-Ribulose + NADH + H+","Bidirectional","K17738","ARD","D-arabinitol 2-dehydrogenase [EC:1.1.1.250]","map00040","NA"
"R07143","1.1.1.287","D-Arabitol + NADP+ <=> D-Xylulose + NADPH + H+","Bidirectional","K17818","ARD1","D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]","map00040","NA"
"R07144","1.1.1.287","D-Arabitol + NADP+ <=> D-Ribulose + NADPH + H+","Bidirectional","K17818","ARD1","D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]","map00040","NA"
"R07152","1.1.3.41","Xylitol + Oxygen <=> D-Xylose + Hydrogen peroxide","Bidirectional","K00594","xyoA","alditol oxidase [EC:1.1.3.41]","map00040","NA"
"R07413","3.2.1.67","Digalacturonate + H2O <=> 2 D-Galacturonate","Bidirectional","K22933","lplD","galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67]","map00040","NA"
"R07676","1.1.1.365","L-Galactonate + NADP+ <=> D-Galacturonate + NADPH + H+","Bidirectional","K19642","GALUR","D-galacturonate reductase [EC:1.1.1.365]","map00040","NA"
"R09186","4.2.1.141","2-Dehydro-3-deoxy-D-xylonate <=> 2,5-Dioxopentanoate + H2O","Bidirectional","K14259","kdaD","2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]","map00040","NA"
"R09477","1.1.1.307, 1.1.1.430","Xylitol + NAD+ <=> D-Xylose + NADH + H+","Bidirectional","K17743","XYL1","D-xylose reductase [EC:1.1.1.307 1.1.1.430 1.1.1.431]","map00040","NA"
"R10848","1.1.1.380","L-Gulonate + NAD+ <=> D-Fructuronate + NADH + H+","Bidirectional","K08322","rspB","L-gulonate 5-dehydrogenase [EC:1.1.1.380]","map00040","NA"
"R11624","5.1.2.7","D-Tagaturonate <=> D-Fructuronate","Bidirectional","K21619","uxaE","tagaturonate epimerase [EC:5.1.2.7]","map00040","NA"
"R11768","","2,5-Dioxopentanoate + NAD+ + H2O <=> 2-Oxoglutarate + NADH + H+","Bidirectional","K22187","xylA","alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]","map00040","NA"
"R12643","1.1.1.424","D-Xylose + NADP+ <=> D-Xylono-1,4-lactone + NADPH + H+","Bidirectional","K24442","xacA","D-xylose 1-dehydrogenase (NADP+, D-xylono-1,4-lactone-forming) [EC:1.1.1.424]","map00040","NA"
"R12695","2.7.1.51","ATP + D-Ribulose <=> ADP + D-Ribulose 1-phosphate","Bidirectional","K00879","fucK","L-fuculokinase [EC:2.7.1.51]","map00040","NA"
"R12696","4.1.2.17","D-Ribulose 1-phosphate <=> Glycerone phosphate + Glycolaldehyde","Bidirectional","K01628","fucA","L-fuculose-phosphate aldolase [EC:4.1.2.17]","map00040","NA"
"R12696","4.1.2.17","D-Ribulose 1-phosphate <=> Glycerone phosphate + Glycolaldehyde","Bidirectional","K01636","K01636","ribulose 1-phosphate aldolase [EC:4.1.2.-]","map00040","NA"
"R13196","4.2.99.25","4-Deoxy-L-threo-hex-4-enopyranuronate <=> 5-Dehydro-4-deoxy-D-glucuronate","Bidirectional","K26933","kdgF","unsaturated pyranuronate lyase [EC:4.2.99.25]","map00040","NA"
"R13198","4.2.2.6","Digalacturonate <=> 4-Deoxy-L-threo-hex-4-enopyranuronate + D-Galacturonate","Bidirectional","K01730","ogl","oligogalacturonide lyase [EC:4.2.2.6]","map00040","NA"
