"rn","ec","eq","way","ko","symbol","name","map","md"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K11263, K27094, K27095","bccA, accD5, accE5","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14], propionyl-CoA/long-chain acyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.3 6.4.1.- 2.1.3.15], acyl-CoA carboxylase epsilon subunit","map00640","M00741"
"R02765","5.1.99.1","(R)-Methylmalonyl-CoA <=> (S)-Methylmalonyl-CoA","Bidirectional","K05606","MCEE","methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]","map00640","M00741"
"R00409","4.1.3.30","(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate <=> Pyruvate + Succinate","Bidirectional","K01637","ICL","isocitrate/methylisocitrate lyase [EC:4.1.3.1 4.1.3.30]","map00640","M00982"
"R00409","4.1.3.30","(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate <=> Pyruvate + Succinate","Bidirectional","K03417","prpB","methylisocitrate lyase [EC:4.1.3.30]","map00640","M00982"
"R00931","2.3.3.5","2-Methylcitrate + CoA <=> Propanoyl-CoA + Oxaloacetate + H2O","Bidirectional","K01659","prpC","2-methylcitrate synthase [EC:2.3.3.5]","map00640","M00982"
"R04424","4.2.1.79","2-Methylcitrate <=> (Z)-But-2-ene-1,2,3-tricarboxylate + H2O","Bidirectional","K01720","prpD","2-methylcitrate dehydratase [EC:4.2.1.79]","map00640","M00982"
"R04425","4.2.1.99","(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate <=> (Z)-But-2-ene-1,2,3-tricarboxylate + H2O","Bidirectional","K01682","acnB","aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00640","M00982"
"R04425","4.2.1.99","(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate <=> (Z)-But-2-ene-1,2,3-tricarboxylate + H2O","Bidirectional","K27802","acnA","aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00640","M00982"
"R11263","4.2.1.117","2-Methylcitrate <=> 2-Methyl-trans-aconitate + H2O","Bidirectional","K20455","acnD","2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) [EC:4.2.1.117]","map00640","M00982"
"R11264","","2-Methyl-trans-aconitate <=> (Z)-But-2-ene-1,2,3-tricarboxylate","Bidirectional","K09788","prpF","2-methylaconitate isomerase [EC:5.3.3.-]","map00640","M00982"
"R13457","","3-Hydroxypropanoate <=> 3-Oxopropanoate","Bidirectional","K28061","dddB","3-hydroxypropionate dehydrogenase","map00640","M00991"
"R13457","","3-Hydroxypropanoate <=> 3-Oxopropanoate","Bidirectional","K28060","dddA","3-hydroxypropionate dehydrogenase","map00640","M00991, M00992"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K19745","acuI","acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]","map00640","M00993"
"R00233","4.1.1.9","Malonyl-CoA <=> Acetyl-CoA + CO2","Bidirectional","K01578","MLYCD","malonyl-CoA decarboxylase [EC:4.1.1.9]","map00640","NA"
"R00353","2.1.3.1","Malonyl-CoA + Pyruvate <=> Acetyl-CoA + Oxaloacetate","Bidirectional","K03416","E2.1.3.1-5S","methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1]","map00640","NA"
"R00353","2.1.3.1","Malonyl-CoA + Pyruvate <=> Acetyl-CoA + Oxaloacetate","Bidirectional","K17489","E2.1.3.1-12S","methylmalonyl-CoA carboxyltransferase 12S subunit [EC:2.1.3.1]","map00640","NA"
"R00353","2.1.3.1","Malonyl-CoA + Pyruvate <=> Acetyl-CoA + Oxaloacetate","Bidirectional","K17490","E2.1.3.1-1.3S","methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]","map00640","NA"
"R00405","6.2.1.5","ATP + Succinate + CoA <=> ADP + Orthophosphate + Succinyl-CoA","Bidirectional","K01902, K01903","sucD, sucC","succinyl-CoA synthetase alpha subunit [EC:6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.5]","map00640","NA"
"R00432","6.2.1.4","GTP + Succinate + CoA <=> GDP + Orthophosphate + Succinyl-CoA","Bidirectional","K01899, K01900","LSC1, LSC2","succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]","map00640","NA"
"R00740","1.2.1.75","3-Oxopropanoate + CoA + NADP+ <=> Malonyl-CoA + NADPH + H+","Bidirectional","K14468","mcr","malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298]","map00640","NA"
"R00740","1.2.1.75","3-Oxopropanoate + CoA + NADP+ <=> Malonyl-CoA + NADPH + H+","Bidirectional","K15017","K15017","malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.75 1.2.1.76]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K01946","ACACB","acetyl-CoA carboxylase / biotin carboxylase 2 [EC:6.4.1.2 6.3.4.14 2.1.3.15]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K01961","accC","acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K01962, K01963","accA, accD","acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15], acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K02160","accB","acetyl-CoA carboxylase biotin carboxyl carrier protein","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K11262","ACACA","acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18603","K18603","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18604","K18604","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00640","NA"
"R00742","6.4.1.2","ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA","Bidirectional","K18605","K18605","biotin carboxyl carrier protein","map00640","NA"
"R00907","2.6.1.18","L-Alanine + 3-Oxopropanoate <=> Pyruvate + beta-Alanine","Bidirectional","K00822","E2.6.1.18","beta-alanine--pyruvate transaminase [EC:2.6.1.18]","map00640","NA"
"R00908","2.6.1.19, 2.6.1.55, 2.6.1.120","beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate","Bidirectional","K00823","puuE","4-aminobutyrate aminotransferase [EC:2.6.1.19]","map00640","NA"
"R00908","2.6.1.19, 2.6.1.55, 2.6.1.120","beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate","Bidirectional","K07250","gabT","4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]","map00640","NA"
"R00908","2.6.1.19, 2.6.1.55, 2.6.1.120","beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate","Bidirectional","K13524","ABAT","4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]","map00640","NA"
"R00908","2.6.1.19, 2.6.1.55, 2.6.1.120","beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate","Bidirectional","K15372","toa","taurine---2-oxoglutarate transaminase [EC:2.6.1.55]","map00640","NA"
"R00908","2.6.1.19, 2.6.1.55, 2.6.1.120","beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate","Bidirectional","K25571","pydD","beta-alanine---2-oxoglutarate transaminase [EC:2.6.1.120]","map00640","NA"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K14469","K14469","acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]","map00640","NA"
"R00919","1.3.1.84","Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+","Bidirectional","K15020","K15020","acryloyl-coenzyme A reductase [EC:1.3.1.84]","map00640","NA"
"R00920","6.2.1.13","ATP + Propanoate + CoA <=> ADP + Orthophosphate + Propanoyl-CoA","Bidirectional","K01905, K22224","acdA, acdB","acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13], acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]","map00640","NA"
"R00920","6.2.1.13","ATP + Propanoate + CoA <=> ADP + Orthophosphate + Propanoyl-CoA","Bidirectional","K24012","acdAB","acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]","map00640","NA"
"R00921","2.3.1.8, 2.3.1.222","Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA","Bidirectional","K00625","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00640","NA"
"R00921","2.3.1.8, 2.3.1.222","Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA","Bidirectional","K13788","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00640","NA"
"R00921","2.3.1.8, 2.3.1.222","Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA","Bidirectional","K13923","pduL","phosphate propanoyltransferase [EC:2.3.1.222]","map00640","NA"
"R00921","2.3.1.8, 2.3.1.222","Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA","Bidirectional","K15024","K15024","putative phosphotransacetylase [EC:2.3.1.8]","map00640","NA"
"R00923","","(S)-Methylmalonyl-CoA <=> Propanoyl-CoA + CO2","Bidirectional","K11264","scpB","methylmalonyl-CoA decarboxylase [EC:4.1.1.-]","map00640","NA"
"R00923","","(S)-Methylmalonyl-CoA <=> Propanoyl-CoA + CO2","Bidirectional","K18426","ECHDC1","ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 4.1.1.-]","map00640","NA"
"R00926","6.2.1.1, 6.2.1.17","Propionyladenylate + CoA <=> AMP + Propanoyl-CoA","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00640","NA"
"R00926","6.2.1.1, 6.2.1.17","Propionyladenylate + CoA <=> AMP + Propanoyl-CoA","Bidirectional","K01908","ACSS3","propionyl-CoA synthetase [EC:6.2.1.17]","map00640","NA"
"R00928","2.8.3.1","Acetyl-CoA + Propanoate <=> Acetate + Propanoyl-CoA","Bidirectional","K01026","pct","propionate CoA-transferase [EC:2.8.3.1]","map00640","NA"
"R00930","2.1.3.1","(S)-Methylmalonyl-CoA + Pyruvate <=> Propanoyl-CoA + Oxaloacetate","Bidirectional","K03416","E2.1.3.1-5S","methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1]","map00640","NA"
"R00931","2.3.3.5","2-Methylcitrate + CoA <=> Propanoyl-CoA + Oxaloacetate + H2O","Bidirectional","K27797","MCSA","2-methylcitrate synthase [EC:2.3.3.5]","map00640","NA"
"R01000","1.1.1.27","2-Hydroxybutanoic acid + NAD+ <=> 2-Oxobutanoate + NADH + H+","Bidirectional","K00016","LDH","L-lactate dehydrogenase [EC:1.1.1.27]","map00640","NA"
"R01016","4.2.3.3","Glycerone phosphate <=> Methylglyoxal + Orthophosphate","Bidirectional","K01734","mgsA","methylglyoxal synthase [EC:4.2.3.3]","map00640","NA"
"R01199","1.2.7.1","2 Oxidized ferredoxin + 2-Oxobutanoate + CoA <=> 2 Reduced ferredoxin + Propanoyl-CoA + CO2 + 2 H+","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00640","NA"
"R01199","1.2.7.1","2 Oxidized ferredoxin + 2-Oxobutanoate + CoA <=> 2 Reduced ferredoxin + Propanoyl-CoA + CO2 + 2 H+","Bidirectional","K00189","vorG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00640","NA"
"R01353","2.7.2.1, 2.7.2.15","ATP + Propanoate <=> ADP + Propanoyl phosphate","Bidirectional","K00925","ackA","acetate kinase [EC:2.7.2.1]","map00640","NA"
"R01353","2.7.2.1, 2.7.2.15","ATP + Propanoate <=> ADP + Propanoyl phosphate","Bidirectional","K00932","tdcD","propionate kinase [EC:2.7.2.15]","map00640","NA"
"R01353","2.7.2.1, 2.7.2.15","ATP + Propanoate <=> ADP + Propanoyl phosphate","Bidirectional","K19697","pduW","propionate kinase [EC:2.7.2.15]","map00640","NA"
"R01354","6.2.1.1, 6.2.1.17","ATP + Propanoate <=> Diphosphate + Propionyladenylate","Bidirectional","K01895","ACSS1_2","acetyl-CoA synthetase [EC:6.2.1.1]","map00640","NA"
"R01354","6.2.1.1, 6.2.1.17","ATP + Propanoate <=> Diphosphate + Propionyladenylate","Bidirectional","K01908","ACSS3","propionyl-CoA synthetase [EC:6.2.1.17]","map00640","NA"
"R01449","2.8.3.1","Lactoyl-CoA + Propanoate <=> (S)-Lactate + Propanoyl-CoA","Bidirectional","K01026","pct","propionate CoA-transferase [EC:2.8.3.1]","map00640","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K15052","K15052","propionyl-CoA carboxylase [EC:6.4.1.3 2.1.3.15]","map00640","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18603","K18603","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]","map00640","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18604","K18604","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00640","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18605","K18605","biotin carboxyl carrier protein","map00640","NA"
"R02257","1.1.1.77","Propane-1,2-diol + NAD+ <=> (S)-Lactaldehyde + NADH + H+","Bidirectional","K00048","fucO","lactaldehyde reductase [EC:1.1.1.77]","map00640","NA"
"R02260","1.1.1.283, 1.2.1.49","(S)-Lactaldehyde + NADP+ <=> Methylglyoxal + NADPH + H+","Bidirectional","K17741","GRE2","NADPH-dependent methylglyoxal reductase [EC:1.1.1.283]","map00640","NA"
"R02260","1.1.1.283, 1.2.1.49","(S)-Lactaldehyde + NADP+ <=> Methylglyoxal + NADPH + H+","Bidirectional","K23257","yvgN","methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-]","map00640","NA"
"R02376","4.2.1.28","Propane-1,2-diol <=> Propanal + H2O","Bidirectional","K01699, K13919, K13920","pduC, pduD, pduE","propanediol dehydratase large subunit [EC:4.2.1.28], propanediol dehydratase medium subunit [EC:4.2.1.28], propanediol dehydratase small subunit [EC:4.2.1.28]","map00640","NA"
"R02377","1.1.1.202","Propane-1-ol + NAD+ <=> Propanal + NADH + H+","Bidirectional","K00086","dhaT","1,3-propanediol dehydrogenase [EC:1.1.1.202]","map00640","NA"
"R02377","1.1.1.202","Propane-1-ol + NAD+ <=> Propanal + NADH + H+","Bidirectional","K13921","pduQ","1-propanol dehydrogenase","map00640","NA"
"R02528","","Methylglyoxal + NADPH + H+ <=> Hydroxyacetone + NADP+","Bidirectional","K08325","yqhD","NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]","map00640","NA"
"R02963","4.2.1.54","Lactoyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K20626, K20627","lcdA, lcdB","lactoyl-CoA dehydratase subunit alpha [EC:4.2.1.54], lactoyl-CoA dehydratase subunit beta [EC:4.2.1.54]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01692","paaF","enoyl-CoA hydratase [EC:4.2.1.17]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K07515","HADHA","enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K14469","K14469","acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]","map00640","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K15019","K15019","3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]","map00640","NA"
"R06987","2.3.1.54","2-Oxobutanoate + CoA <=> Propanoyl-CoA + Formate","Bidirectional","K00656","E2.3.1.54","formate C-acetyltransferase [EC:2.3.1.54]","map00640","NA"
"R07618","1.8.1.4","Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+","Bidirectional","K00382","DLD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","map00640","NA"
"R09097","1.2.1.87","Propanal + NAD+ + CoA <=> Propanoyl-CoA + NADH + H+","Bidirectional","K13922","pduP","propionaldehyde dehydrogenase [EC:1.2.1.87]","map00640","NA"
"R09097","1.2.1.87","Propanal + NAD+ + CoA <=> Propanoyl-CoA + NADH + H+","Bidirectional","K18366","bphJ","acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]","map00640","NA"
"R10161","1.3.1.95","Propanoyl-CoA + NAD+ <=> Propenoyl-CoA + NADH + H+","Bidirectional","K20143","acrC","acrylyl-CoA reductase (NADH) [EC:1.3.1.95]","map00640","NA"
"R10715","1.1.1.6","(S)-Lactaldehyde + NAD+ <=> Methylglyoxal + NADH + H+","Bidirectional","K00005","gldA","glycerol dehydrogenase [EC:1.1.1.6]","map00640","NA"
"R10717","1.1.1.6","Propane-1,2-diol + NAD+ <=> Hydroxyacetone + NADH + H+","Bidirectional","K00005","gldA","glycerol dehydrogenase [EC:1.1.1.6]","map00640","NA"
"R10718","","Methylglyoxal + NADH + H+ <=> Hydroxyacetone + NAD+","Bidirectional","K18471","ydjG","methylglyoxal reductase [EC:1.1.1.-]","map00640","NA"
"R10996","1.2.4.4","2-Oxobutanoate + Thiamin diphosphate <=> 2-(alpha-Hydroxypropyl)thiamine diphosphate + CO2","Bidirectional","K00166, K00167","BCKDHA, BCKDHB","2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4], 2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]","map00640","NA"
