"rn","ec","eq","way","ko","symbol","name","map","md"
"R01325","4.2.1.3","Citrate <=> cis-Aconitate + H2O","Bidirectional","K01682","acnB","aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00020","M00009, M00010, M00982"
"R01900","4.2.1.3","Isocitrate <=> cis-Aconitate + H2O","Bidirectional","K01682","acnB","aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","map00020","M00009, M00010, M00982"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00025","MDH1","malate dehydrogenase [EC:1.1.1.37]","map00020","M00009, M00011"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00026","MDH2","malate dehydrogenase [EC:1.1.1.37]","map00020","M00009, M00011"
"R00405","6.2.1.5","ATP + Succinate + CoA <=> ADP + Orthophosphate + Succinyl-CoA","Bidirectional","K01902, K01903","sucD, sucC","succinyl-CoA synthetase alpha subunit [EC:6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.5]","map00020","M00009, M00011"
"R00432","6.2.1.4","GTP + Succinate + CoA <=> GDP + Orthophosphate + Succinyl-CoA","Bidirectional","K01899, K01900","LSC1, LSC2","succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]","map00020","M00009, M00011"
"R00727","6.2.1.4","ITP + Succinate + CoA <=> IDP + Orthophosphate + Succinyl-CoA","Bidirectional","K01899, K01900","LSC1, LSC2","succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]","map00020","M00009, M00011"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00174, K00175","korA, korB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","map00020","M00009, M00011"
"R01197","1.2.7.3, 1.2.7.11","2 Reduced ferredoxin + Succinyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + 2-Oxoglutarate + CoA","Bidirectional","K00174, K00175","korA, korB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","map00020","M00009, M00011"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00234, K00235, K00236, K00237","SDHA, SDHB, SDHC, SDHD","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit","map00020","M00009, M00011"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00234, K00235, K00236, K25801","SDHA, SDHB, SDHC, SDH4","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) subunit 4","map00020","M00009, M00011"
"R10343","2.8.3.18","Succinyl-CoA + Acetate <=> Acetyl-CoA + Succinate","Bidirectional","K18118","aarC","succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","map00020","M00009, M00011"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00024","mdh","malate dehydrogenase [EC:1.1.1.37]","map00020","M00009, M00011, M00740, M00982"
"R00361","1.1.5.4","(S)-Malate + Quinone <=> Oxaloacetate + Hydroquinone","Bidirectional","K00116","mqo","malate dehydrogenase (quinone) [EC:1.1.5.4]","map00020","M00009, M00011, M00982"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01676","E4.2.1.2A","fumarate hydratase, class I [EC:4.2.1.2]","map00020","M00009, M00011, M00982"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01677, K01678","E4.2.1.2AA, E4.2.1.2AB","fumarate hydratase subunit alpha [EC:4.2.1.2], fumarate hydratase subunit beta [EC:4.2.1.2]","map00020","M00009, M00011, M00982"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01679","E4.2.1.2B","fumarate hydratase, class II [EC:4.2.1.2]","map00020","M00009, M00011, M00982"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241","sdhA, sdhB, sdhC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit","map00020","M00009, M00011, M00982"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00246","frdA, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C","map00020","M00009, M00011, M00982"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00020","M00307"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00189","porA, porB, porD, vorG","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], 2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00020","M00307"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K03737","por","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","map00020","M00307"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K00161, K00162","PDHA, PDHB","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","map00020","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","map00020","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K01568","PDC","pyruvate decarboxylase [EC:4.1.1.1]","map00020","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K01652, K01653","E2.2.1.6L, E2.2.1.6S","acetolactate synthase I/II/III large subunit [EC:2.2.1.6], acetolactate synthase I/III small subunit [EC:2.2.1.6]","map00020","NA"
"R00014","1.2.4.1, 2.2.1.6, 4.1.1.1","Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2","Bidirectional","K11258","ilvM","acetolactate synthase II small subunit [EC:2.2.1.6]","map00020","NA"
"R00344","6.4.1.1","ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate","Bidirectional","K01958","PC","pyruvate carboxylase [EC:6.4.1.1]","map00020","NA"
"R00344","6.4.1.1","ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate","Bidirectional","K01959, K01960","pycA, pycB","pyruvate carboxylase subunit A [EC:6.4.1.1], pyruvate carboxylase subunit B [EC:6.4.1.1]","map00020","NA"
"R00351","2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16","Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate","Bidirectional","K27797","MCSA","2-methylcitrate synthase [EC:2.3.3.5]","map00020","NA"
"R00352","2.3.3.8","ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate","Bidirectional","K01648","ACLY","ATP citrate (pro-S)-lyase [EC:2.3.3.8]","map00020","NA"
"R00352","2.3.3.8","ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate","Bidirectional","K15230","aclA","ATP-citrate lyase alpha-subunit [EC:2.3.3.8]","map00020","NA"
"R00352","2.3.3.8","ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate","Bidirectional","K15231","aclB","ATP-citrate lyase beta-subunit [EC:2.3.3.8]","map00020","NA"
"R00621","1.2.4.2","2-Oxoglutarate + Thiamin diphosphate <=> 3-Carboxy-1-hydroxypropyl-ThPP + CO2","Bidirectional","K00164","OGDH","2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]","map00020","NA"
"R00621","1.2.4.2","2-Oxoglutarate + Thiamin diphosphate <=> 3-Carboxy-1-hydroxypropyl-ThPP + CO2","Bidirectional","K01616","kgd","multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]","map00020","NA"
"R00709","1.1.1.41, 1.1.1.286","Isocitrate + NAD+ <=> 2-Oxoglutarate + CO2 + NADH + H+","Bidirectional","K17753","HICDH","isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286]","map00020","NA"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01675","fumD","fumarate hydratase D [EC:4.2.1.2]","map00020","NA"
"R01082","4.2.1.2","(S)-Malate <=> Fumarate + H2O","Bidirectional","K01774","fumE","fumarate hydratase E [EC:4.2.1.2]","map00020","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K25995, K25996","frdA, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00020","NA"
"R02569","2.3.1.12","Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine","Bidirectional","K00627","DLAT","pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]","map00020","NA"
"R02570","2.3.1.61","Succinyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine","Bidirectional","K00658","DLST","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]","map00020","NA"
"R02570","2.3.1.61","Succinyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine","Bidirectional","K01616","kgd","multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]","map00020","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00161, K00162","PDHA, PDHB","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","map00020","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","map00020","NA"
"R03316","1.2.4.2","3-Carboxy-1-hydroxypropyl-ThPP + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00164","OGDH","2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]","map00020","NA"
"R03316","1.2.4.2","3-Carboxy-1-hydroxypropyl-ThPP + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K01616","kgd","multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]","map00020","NA"
"R07618","1.8.1.4","Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+","Bidirectional","K00382","DLD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","map00020","NA"
"R13137","1.3.2.4","Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c","Bidirectional","K26318","fccA","fumarate reductase (cytochrome) [EC:1.3.2.4]","map00020","NA"
