"rn","ec","eq","way","ko","symbol","name","map","md"
"R01108","1.8.5.1","Dehydroascorbate + 2 Glutathione <=> Glutathione disulfide + Ascorbate","Bidirectional","K21888","DHAR","glutathione dehydrogenase/transferase [EC:1.8.5.1 2.5.1.18]","map00053","NA"
"R01478","3.2.1.31","H2O + beta-D-Glucuronoside <=> D-Glucuronate + Alcohol","Bidirectional","K14756","KL","klotho [EC:3.2.1.31]","map00053","NA"
"R01574","1.1.1.116, 1.1.1.117","D-Arabinose + NAD+ <=> D-Arabinono-1,4-lactone + NADH + H+","Bidirectional","K00062","ARA2","D-arabinose 1-dehydrogenase [EC:1.1.1.116]","map00053","NA"
"R01574","1.1.1.116, 1.1.1.117","D-Arabinose + NAD+ <=> D-Arabinono-1,4-lactone + NADH + H+","Bidirectional","K00063","ARA1","D-arabinose 1-dehydrogenase [EC:1.1.1.117]","map00053","NA"
"R01575","1.1.1.117, 1.1.1.427","D-Arabinose + NADP+ <=> D-Arabinono-1,4-lactone + NADPH + H+","Bidirectional","K00063","ARA1","D-arabinose 1-dehydrogenase [EC:1.1.1.117]","map00053","NA"
"R01575","1.1.1.117, 1.1.1.427","D-Arabinose + NADP+ <=> D-Arabinono-1,4-lactone + NADPH + H+","Bidirectional","K19590","araDH","D-arabinose 1-dehydrogenase (NADP+) [EC:1.1.1.427]","map00053","NA"
"R01757","1.1.1.46, 1.1.1.376","L-Arabinose + NAD+ <=> L-Arabinono-1,4-lactone + NADH + H+","Bidirectional","K13873","araA","L-arabinose 1-dehydrogenase [EC:1.1.1.376]","map00053","NA"
"R01757","1.1.1.46, 1.1.1.376","L-Arabinose + NAD+ <=> L-Arabinono-1,4-lactone + NADH + H+","Bidirectional","K19660","araDH","L-arabinose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.376]","map00053","NA"
"R02278","4.2.1.43","2-Dehydro-3-deoxy-L-arabinonate <=> 2,5-Dioxopentanoate + H2O","Bidirectional","K13876","araD","2-keto-3-deoxy-L-arabinonate dehydratase [EC:4.2.1.43]","map00053","NA"
"R02279","4.2.1.41","5-Dehydro-4-deoxy-D-glucarate <=> 2,5-Dioxopentanoate + H2O + CO2","Bidirectional","K01707","kdgD","5-dehydro-4-deoxyglucarate dehydratase [EC:4.2.1.41]","map00053","NA"
"R02522","4.2.1.25","L-Arabinonate <=> 2-Dehydro-3-deoxy-L-arabinonate + H2O","Bidirectional","K13875","araC","L-arabonate dehydrase [EC:4.2.1.25]","map00053","NA"
"R02526","3.1.1.15","L-Arabinono-1,4-lactone + H2O <=> L-Arabinonate","Bidirectional","K13874","araB","L-arabinonolactonase [EC:3.1.1.15]","map00053","NA"
"R02526","3.1.1.15","L-Arabinono-1,4-lactone + H2O <=> L-Arabinonate","Bidirectional","K24443","xacC","D-xylono/L-arabinono-1,4-lactonase [EC:3.1.1.68 3.1.1.15]","map00053","NA"
"R02637","1.1.1.130","3-Dehydro-L-gulonate + NAD+ <=> (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + NADH + H+","Bidirectional","K08092","dlgD","3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]","map00053","NA"
"R02639","1.1.1.130","3-Dehydro-L-gulonate + NADP+ <=> (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + NADPH + H+","Bidirectional","K08092","dlgD","3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]","map00053","NA"
"R02715","1.1.3.37","D-Arabinono-1,4-lactone + Oxygen <=> Dehydro-D-arabinono-1,4-lactone + Hydrogen peroxide","Bidirectional","K00107","ALO","D-arabinono-1,4-lactone oxidase [EC:1.1.3.37]","map00053","NA"
"R02752","4.2.1.40","D-Glucarate <=> 5-Dehydro-4-deoxy-D-glucarate + H2O","Bidirectional","K01706","gudD","glucarate dehydratase [EC:4.2.1.40]","map00053","NA"
"R02754","4.1.2.20","5-Dehydro-4-deoxy-D-glucarate <=> Pyruvate + 2-Hydroxy-3-oxopropanoate","Bidirectional","K01630","garL","2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]","map00053","NA"
"R02957","1.2.1.3","D-Glucuronolactone + NAD+ + 2 H2O <=> D-Glucarate + NADH + H+","Bidirectional","K00128","ALDH","aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]","map00053","NA"
"R02957","1.2.1.3","D-Glucuronolactone + NAD+ + 2 H2O <=> D-Glucarate + NADH + H+","Bidirectional","K00149","ALDH9A1","aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]","map00053","NA"
"R02957","1.2.1.3","D-Glucuronolactone + NAD+ + 2 H2O <=> D-Glucarate + NADH + H+","Bidirectional","K14085","ALDH7A1","aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3]","map00053","NA"
"R03032","4.2.1.5","D-Arabinonate <=> 2-Dehydro-3-deoxy-D-xylonate + H2O","Bidirectional","K01683","araD","D-arabinonate dehydratase [EC:4.2.1.5]","map00053","NA"
"R03277","4.1.2.20","2-Hydroxy-3-oxopropanoate + Pyruvate <=> 2-Dehydro-3-deoxy-D-glucarate","Bidirectional","K01630","garL","2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]","map00053","NA"
"R05608","4.2.1.42","D-Galactarate <=> 5-Dehydro-4-deoxy-D-glucarate + H2O","Bidirectional","K01708","garD","galactarate dehydratase [EC:4.2.1.42]","map00053","NA"
"R05608","4.2.1.42","D-Galactarate <=> 5-Dehydro-4-deoxy-D-glucarate + H2O","Bidirectional","K20023","talrD-galrD","L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]","map00053","NA"
"R07127","2.7.1.53","3-Dehydro-L-gulonate + ATP <=> 3-Dehydro-L-gulonate 6-phosphate + ADP","Bidirectional","K00880","lyxK","L-xylulokinase [EC:2.7.1.53]","map00053","NA"
"R07674","3.1.3.93","beta-L-Galactose 1-phosphate + H2O <=> L-Galactose + Orthophosphate","Bidirectional","K18649","IMPL2","inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]","map00053","NA"
"R07675","1.1.1.122, 1.1.1.316","L-Galactose + NAD+ <=> L-Galactono-1,4-lactone + NADH + H+","Bidirectional","K00064","E1.1.1.122","D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]","map00053","NA"
"R07676","1.1.1.365","L-Galactonate + NADP+ <=> D-Galacturonate + NADPH + H+","Bidirectional","K18106","GAAA","D-galacturonate reductase [EC:1.1.1.-]","map00053","NA"
"R07676","1.1.1.365","L-Galactonate + NADP+ <=> D-Galacturonate + NADPH + H+","Bidirectional","K19634","gar1","D-galacturonate reductase [EC:1.1.1.365]","map00053","NA"
"R07676","1.1.1.365","L-Galactonate + NADP+ <=> D-Galacturonate + NADPH + H+","Bidirectional","K19642","GALUR","D-galacturonate reductase [EC:1.1.1.365]","map00053","NA"
"R08056","4.2.1.40","D-Glucarate <=> 2-Dehydro-3-deoxy-D-glucarate + H2O","Bidirectional","K01706","gudD","glucarate dehydratase [EC:4.2.1.40]","map00053","NA"
"R09186","4.2.1.141","2-Dehydro-3-deoxy-D-xylonate <=> 2,5-Dioxopentanoate + H2O","Bidirectional","K14259","kdaD","2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]","map00053","NA"
"R09540","1.11.1.11","2 Ascorbate + Hydrogen peroxide <=> 2 Monodehydroascorbate + 2 H2O","Bidirectional","K00434","E1.11.1.11","L-ascorbate peroxidase [EC:1.11.1.11]","map00053","NA"
"R10787","1.1.1.376","L-Arabinose + NADP+ <=> L-Arabinono-1,4-lactone + NADPH + H+","Bidirectional","K13873","araA","L-arabinose 1-dehydrogenase [EC:1.1.1.376]","map00053","NA"
"R10787","1.1.1.376","L-Arabinose + NADP+ <=> L-Arabinono-1,4-lactone + NADPH + H+","Bidirectional","K19660","araDH","L-arabinose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.376]","map00053","NA"
"R10841","1.1.1.203","D-Galacturonate + NAD+ <=> D-Galactaro-1,5-lactone + NADH + H+","Bidirectional","K18981","udh","uronate dehydrogenase [EC:1.1.1.203]","map00053","NA"
"R10846","5.4.1.4","D-Galactaro-1,5-lactone <=> D-Galactaro-1,4-lactone","Bidirectional","K18982","gli","D-galactarolactone isomerase [EC:5.4.1.4]","map00053","NA"
"R10847","5.5.1.27","D-Galactaro-1,4-lactone <=> 5-Dehydro-4-deoxy-D-glucarate","Bidirectional","K18983","gci","D-galactarolactone cycloisomerase [EC:5.5.1.27]","map00053","NA"
"R12146","1.1.1.414","L-Galactonate + NAD+ <=> D-Tagaturonate + NADH + H+","Bidirectional","K23005","lgaC","L-galactonate 5-dehydrogenase [EC:1.1.1.414]","map00053","NA"
"R12146","1.1.1.414","L-Galactonate + NAD+ <=> D-Tagaturonate + NADH + H+","Bidirectional","K23007","lgoD","L-galactonate 5-dehydrogenase [EC:1.1.1.414]","map00053","NA"
"R12155","","L-Galactono-1,5-lactone + H2O <=> L-Galactonate","Bidirectional","K23004","lgaB","L-galactono-1,5-lactonase [EC:3.1.1.-]","map00053","NA"
"R12156","","L-Galactose + NADP+ <=> L-Galactono-1,5-lactone + NADPH + H+","Bidirectional","K23003","lgaA","L-galactose dehydrogenase [EC:1.1.1.-]","map00053","NA"
"R12761","4.2.1.176","L-Lyxonate <=> 2-Dehydro-3-deoxy-L-arabinonate + H2O","Bidirectional","K25260","lxyD","L-lyxonate dehydratase [EC:4.2.1.176]","map00053","NA"
